Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,Loss/classifier_loss,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch
CiteSeer,line,sg,10,0.1,1.0,events.out.tfevents.1735863497.d1009,3.47502064704895,219,0.06478174775838852,1118.9794921875,1119.0443115234375,957.3781127929688,0.8980491161346436,0.8980,4,0.05635225400328636,0.0564,4,0.007692308165132999,0.0077,4,0.5454372763633728,0.5454,4,0.01346960011869669,0.0135,4,0.0015507882926613092,0.0025,1,0.8483983874320984,320362496.0,0.9058475494384766,0.9058,20,0.08507368713617325,0.0851,20,0.010989011265337467,0.0110,20,0.538151741027832,0.5382,20,0.013750514015555382,0.0138,20,0.0015507882926613092,0.0016,20
CiteSeer,line,sg,10,0.1,1.0,events.out.tfevents.1735863634.d1009,3.8547184467315674,499,0.004597144201397896,1549.6416015625,1549.646240234375,979.16455078125,0.8109497427940369,0.8109,4,0.054472118616104126,0.0545,4,0.01318681426346302,0.0143,3,0.5543202757835388,0.5543,4,0.016751350834965706,0.0217,1,0.004732927307486534,0.0064,1,1.1448180675506592,313106944.0,0.8636160492897034,0.8636,20,0.07112806290388107,0.0711,20,0.017582418397068977,0.0176,20,0.5378333330154419,0.5378,20,0.018371321260929108,0.0184,20,0.004056795034557581,0.0041,20
CiteSeer,line,sg,10,0.1,1.0,events.out.tfevents.1735863776.d1009,4.2756123542785645,799,-0.0,138.42404174804688,138.42404174804688,1106.9029541015625,0.7708718776702881,0.7709,4,0.06850162893533707,0.0685,4,0.019780220463871956,0.0231,1,0.5522826910018921,0.5679,2,0.029908888041973114,0.0303,1,0.007080078125,0.0161,2,0.9210786819458008,305849344.0,0.7760820984840393,0.7761,20,0.07456270605325699,0.0746,20,0.02747252956032753,0.0275,20,0.5613060593605042,0.5613,20,0.03006407991051674,0.0301,20,0.01416015625,0.0142,20
CiteSeer,line,sg,10,0.1,1.0,events.out.tfevents.1735863921.d1009,4.617579221725464,1079,69.07755279541016,777.1002197265625,846.1777954101562,1410.95458984375,0.7281568646430969,0.7282,4,0.06113123893737793,0.0611,4,0.03736263886094093,0.0374,4,0.5873763561248779,0.5874,4,0.031962811946868896,0.0348,2,0.01713532581925392,0.0224,3,1.1340718269348145,298083328.0,0.7264644503593445,0.7265,20,0.06859289854764938,0.0686,20,0.020879121497273445,0.0209,20,0.5919459462165833,0.5919,20,0.03229699656367302,0.0323,20,0.013181019574403763,0.0132,20
CiteSeer,line,sg_aug,10,0.1,0.1,events.out.tfevents.1735863507.d1009,3.4078309535980225,219,2.348432462895289e-05,0.0,2.348432462895289e-05,446.171875,0.9741637110710144,0.9742,4,0.3548845052719116,0.3549,4,0.1538461595773697,0.1538,4,0.5248599052429199,0.5292,2,0.01239040307700634,0.0176,3,0.0010338588617742062,0.0034,3,0.5548877120018005,320362496.0,0.9750906229019165,0.9751,20,0.36642029881477356,0.3664,20,0.1439560502767563,0.1440,20,0.522666871547699,0.5227,20,0.01304035447537899,0.0130,20,0.0014215558767318726,0.0014,20
CiteSeer,line,sg_aug,10,0.1,0.1,events.out.tfevents.1735863646.d1009,3.653306722640991,499,7.033369911368936e-05,0.0,7.033369911368936e-05,0.09461376816034317,0.9571406245231628,0.9571,4,0.300814688205719,0.3008,4,0.07692307978868484,0.0901,3,0.5450468063354492,0.5450,4,0.024023914709687233,0.0240,4,0.004056795034557581,0.0041,4,0.5176938772201538,313106944.0,0.9715919494628906,0.9716,20,0.37494924664497375,0.3749,20,0.12087912857532501,0.1209,20,0.5284227132797241,0.5284,20,0.016549425199627876,0.0165,20,0.0015212981961667538,0.0015,20
CiteSeer,line,sg_aug,10,0.1,0.1,events.out.tfevents.1735863787.d1009,3.9623074531555176,799,1.4662833564216271e-05,0.0,1.4662833564216271e-05,605.7048950195312,0.9571795463562012,0.9572,4,0.305483877658844,0.3055,4,0.11098901927471161,0.1110,4,0.6057421565055847,0.6057,4,0.030320655554533005,0.0303,4,0.009033203125,0.0090,4,0.4014844596385956,305849344.0,0.9425597190856934,0.9426,20,0.31971853971481323,0.3197,20,0.12417583167552948,0.1242,20,0.6005840301513672,0.6006,20,0.03255579248070717,0.0326,20,0.01025390625,0.0103,20
CiteSeer,line,sg_aug,10,0.1,0.1,events.out.tfevents.1735863932.d1009,4.20508074760437,1079,1.2755406714859419e-05,0.0,1.2755406714859419e-05,605.2698364257812,0.9505091905593872,0.9505,4,0.32037633657455444,0.3204,4,0.17472527921199799,0.1747,4,0.6191925406455994,0.6192,4,0.03413521125912666,0.0350,3,0.018453426659107208,0.0185,4,0.5134916305541992,298083328.0,0.9446126818656921,0.9446,20,0.318926602602005,0.3189,20,0.11318682134151459,0.1132,20,0.623663604259491,0.6237,20,0.03786301240324974,0.0379,20,0.004833040293306112,0.0048,20
CiteSeer,line,sg_aug,10,0.1,1.0,events.out.tfevents.1735863519.d1009,3.404940605163574,219,8.225466444855556e-06,0.0,8.225466444855556e-06,1594.323486328125,0.965224027633667,0.9652,4,0.33354032039642334,0.3335,4,0.11978022754192352,0.1198,4,0.5294535160064697,0.5360,2,0.011592700146138668,0.0160,3,0.0023261825554072857,0.0031,3,0.5387067794799805,320362496.0,0.9752597808837891,0.9753,20,0.3135696053504944,0.3136,20,0.09780219942331314,0.0978,20,0.5353012681007385,0.5353,20,0.0160762257874012,0.0161,20,0.0012923235772177577,0.0013,20
CiteSeer,line,sg_aug,10,0.1,1.0,events.out.tfevents.1735863656.d1009,3.687037706375122,499,0.001165004214271903,0.0,0.001165004214271903,2255.701416015625,0.9365973472595215,0.9366,4,0.20455390214920044,0.2046,4,0.05824176222085953,0.0582,3,0.546671986579895,0.5467,4,0.023795239627361298,0.0238,4,0.005409060046076775,0.0063,2,0.5603267550468445,313106944.0,0.9647828936576843,0.9648,20,0.2700592279434204,0.2701,20,0.10769231617450714,0.1077,20,0.5465014576911926,0.5465,20,0.017179816961288452,0.0172,20,0.0013522650115191936,0.0014,20
CiteSeer,line,sg_aug,10,0.1,1.0,events.out.tfevents.1735863798.d1009,3.942603588104248,799,9.77554009296e-05,0.0,9.77554009296e-05,813.342529296875,0.9405727386474609,0.9406,4,0.27968430519104004,0.2797,4,0.10879121720790863,0.1088,4,0.5802465677261353,0.5833,3,0.026973456144332886,0.0270,4,0.00537109375,0.0090,1,0.6070975065231323,305849344.0,0.9369035959243774,0.9369,20,0.2631518840789795,0.2632,20,0.07912088185548782,0.0791,20,0.5863996148109436,0.5864,20,0.02670259401202202,0.0267,20,0.004150390625,0.0042,20
CiteSeer,line,sg_aug,10,0.1,1.0,events.out.tfevents.1735863943.d1009,4.221752166748047,1079,0.0002455741341691464,0.0,0.0002455741341691464,902.7764892578125,0.9316200613975525,0.9316,4,0.2739217281341553,0.2739,4,0.09890110045671463,0.0989,4,0.6157532334327698,0.6158,4,0.033317480236291885,0.0362,3,0.00527240801602602,0.0189,3,0.43405914306640625,298083328.0,0.9516863226890564,0.9517,20,0.27294039726257324,0.2729,20,0.11648352444171906,0.1165,20,0.6238234639167786,0.6238,20,0.038136593997478485,0.0381,20,0.006151142530143261,0.0062,20
CiteSeer,line,sg_aug,10,0.1,10.0,events.out.tfevents.1735863529.d1009,3.4301528930664062,219,0.0006566394586116076,0.0,0.0006566394586116076,292.4067077636719,0.9385222792625427,0.9385,4,0.2439291924238205,0.2439,4,0.06813187152147293,0.0681,4,0.5239585638046265,0.5376,3,0.013945227488875389,0.0205,3,0.0018092530081048608,0.0035,3,0.6239100694656372,320362496.0,0.9635025858879089,0.9635,20,0.23869465291500092,0.2387,20,0.061538465321063995,0.0615,20,0.5330518484115601,0.5331,20,0.014942244626581669,0.0149,20,0.0049108294770121574,0.0049,20
CiteSeer,line,sg_aug,10,0.1,10.0,events.out.tfevents.1735863667.d1009,3.6806304454803467,499,0.020828593522310257,0.0,0.020828593522310257,1978.9287109375,0.8835200667381287,0.8835,4,0.0894029289484024,0.0894,4,0.02747252956032753,0.0286,3,0.552521288394928,0.5525,4,0.02271287702023983,0.0227,4,0.005070993676781654,0.0051,4,1.0649735927581787,313106944.0,0.9023350477218628,0.9023,20,0.11065082252025604,0.1107,20,0.019780220463871956,0.0198,20,0.5435382723808289,0.5435,20,0.015894634649157524,0.0159,20,0.0015212981961667538,0.0015,20
CiteSeer,line,sg_aug,10,0.1,10.0,events.out.tfevents.1735863809.d1009,3.9598469734191895,799,0.001336418092250824,0.0,0.001336418092250824,1.560591220855713,0.7983334064483643,0.7983,4,0.08081785589456558,0.0808,4,0.020879121497273445,0.0209,4,0.5753423571586609,0.5879,3,0.03232327848672867,0.0323,4,0.013916015625,0.0139,4,0.8864936828613281,305849344.0,0.8300268054008484,0.8300,20,0.09600111097097397,0.0960,20,0.02637362852692604,0.0264,20,0.5882211327552795,0.5882,20,0.02918730303645134,0.0292,20,0.007080078125,0.0071,20
CiteSeer,line,sg_aug,10,0.1,10.0,events.out.tfevents.1735863955.d1009,4.218680381774902,1079,0.0023813722655177116,0.0,0.0023813722655177116,7005.55224609375,0.8397411108016968,0.8397,4,0.0838974341750145,0.0839,4,0.021978022530674934,0.0297,3,0.5827094316482544,0.5827,4,0.027261093258857727,0.0311,3,0.00527240801602602,0.0097,3,0.8881347179412842,298083328.0,0.8837356567382812,0.8837,20,0.09749937057495117,0.0975,20,0.023076923564076424,0.0231,20,0.6020364761352539,0.6020,20,0.03537428006529808,0.0354,20,0.006590509787201881,0.0066,20
CiteSeer,line,sg_aug,10,0.1,100.0,events.out.tfevents.1735863540.d1009,3.4242565631866455,219,0.005705852061510086,0.0,0.005705852061510086,16.817880630493164,0.9505084156990051,0.9505,4,0.2698369324207306,0.2698,4,0.08901099115610123,0.0890,4,0.5188742876052856,0.5296,1,0.01151680201292038,0.0235,3,0.0015507882926613092,0.0103,3,0.5538260340690613,320362496.0,0.9620752334594727,0.9621,20,0.20581230521202087,0.2058,20,0.06593406945466995,0.0659,20,0.5337543487548828,0.5338,20,0.014743580482900143,0.0147,20,0.002843111753463745,0.0028,20
CiteSeer,line,sg_aug,10,0.1,100.0,events.out.tfevents.1735863677.d1009,3.6524760723114014,499,0.3867311477661133,0.0,0.3867311477661133,55.46864700317383,0.8187385201454163,0.8187,4,0.04942352697253227,0.0494,4,0.009890110231935978,0.0110,3,0.5556394457817078,0.5556,4,0.02437877282500267,0.0260,1,0.005409060046076775,0.0106,2,1.0810972452163696,313106944.0,0.8761741518974304,0.8762,20,0.07002933323383331,0.0700,20,0.009890110231935978,0.0099,20,0.5569671988487244,0.5570,20,0.024685116484761238,0.0247,20,0.006085192784667015,0.0061,20
CiteSeer,line,sg_aug,10,0.1,100.0,events.out.tfevents.1735863820.d1009,3.9477391242980957,799,0.05535568296909332,0.0,0.05535568296909332,1489.235595703125,0.7836663722991943,0.7837,4,0.0553845539689064,0.0554,4,0.008791209198534489,0.0154,3,0.5757513046264648,0.5758,4,0.02638835832476616,0.0293,2,0.00732421875,0.0100,1,0.9294956922531128,305849344.0,0.8134505152702332,0.8135,20,0.054226238280534744,0.0542,20,0.009890110231935978,0.0099,20,0.5803618431091309,0.5804,20,0.02555128186941147,0.0256,20,0.005859375,0.0059,20
CiteSeer,line,sg_aug,10,0.1,100.0,events.out.tfevents.1735863966.d1009,4.195547103881836,1079,0.09990391135215759,0.0,0.09990391135215759,505.59625244140625,0.7556797862052917,0.7557,4,0.047700393944978714,0.0477,4,0.017582418397068977,0.0220,1,0.5592936277389526,0.5623,3,0.028967712074518204,0.0306,2,0.011423550546169281,0.0114,4,1.068282127380371,298083328.0,0.7730555534362793,0.7731,20,0.0510370098054409,0.0510,20,0.008791209198534489,0.0088,20,0.5781541466712952,0.5782,20,0.02534559555351734,0.0253,20,0.007908611558377743,0.0079,20
CiteSeer,line,sg_aug,100,0.1,0.1,events.out.tfevents.1735863550.d1009,3.418440818786621,219,-0.0,0.0,0.0,28564.98046875,0.9412917494773865,0.9413,4,0.3040427267551422,0.3040,4,0.0923076942563057,0.0923,4,0.5095151662826538,0.5323,2,0.012094578705728054,0.0181,2,0.0014215558767318726,0.0045,2,0.38662007451057434,320362496.0,0.9707598686218262,0.9708,20,0.29194551706314087,0.2919,20,0.05934066325426102,0.0593,20,0.5245863199234009,0.5246,20,0.015040264464914799,0.0150,20,0.002713879570364952,0.0027,20
CiteSeer,line,sg_aug,100,0.1,0.1,events.out.tfevents.1735863688.d1009,3.650592565536499,499,-0.0,0.0,0.0,34308.765625,0.9886330366134644,0.9886,4,0.3837200999259949,0.3837,4,0.18021978437900543,0.1802,4,0.550193190574646,0.5569,1,0.0167121272534132,0.0251,1,0.0020283975172787905,0.0059,1,0.3016451299190521,313106944.0,0.9920200109481812,0.9920,20,0.44945934414863586,0.4495,20,0.21538463234901428,0.2154,20,0.5544182062149048,0.5544,20,0.015541452914476395,0.0155,20,0.0018593643326312304,0.0019,20
CiteSeer,line,sg_aug,100,0.1,0.1,events.out.tfevents.1735863831.d1009,3.9102587699890137,799,2.098105505865533e-05,0.0,2.098105505865533e-05,45030.38671875,0.9739381074905396,0.9739,4,0.3357698917388916,0.3358,4,0.1219780296087265,0.1220,4,0.6086904406547546,0.6087,4,0.028944168239831924,0.0294,2,0.00537109375,0.0100,2,0.5665350556373596,305849344.0,0.9765418767929077,0.9765,20,0.360908180475235,0.3609,20,0.11318682134151459,0.1132,20,0.6125041842460632,0.6125,20,0.026352286338806152,0.0264,20,0.003173828125,0.0032,20
CiteSeer,line,sg_aug,100,0.1,0.1,events.out.tfevents.1735863978.d1009,4.151051044464111,1079,1.1920930376163597e-07,0.0,1.1920930376163597e-07,60382.03515625,0.9814543724060059,0.9815,4,0.38914984464645386,0.3891,4,0.16593407094478607,0.1659,4,0.6421834826469421,0.6422,4,0.03868037462234497,0.0387,4,0.013181019574403763,0.0154,2,0.14529886841773987,298083328.0,0.9872755408287048,0.9873,20,0.3861792981624603,0.3862,20,0.17142857611179352,0.1714,20,0.6476004719734192,0.6476,20,0.03572338819503784,0.0357,20,0.007908611558377743,0.0079,20
CiteSeer,line,sg_aug,100,0.1,1.0,events.out.tfevents.1735863561.d1009,3.3941855430603027,219,-0.0,0.0,0.0,50486.8671875,0.924718976020813,0.9247,4,0.04307882860302925,0.0431,4,0.009890110231935978,0.0099,4,0.5327907800674438,0.5374,2,0.010657744482159615,0.0118,3,0.0009046265040524304,0.0009,2,0.743928074836731,320362496.0,0.9190787672996521,0.9191,20,0.06411301344633102,0.0641,20,0.009890110231935978,0.0099,20,0.5300140976905823,0.5300,20,0.011275475844740868,0.0113,20,0.0009046265040524304,0.0009,20
CiteSeer,line,sg_aug,100,0.1,1.0,events.out.tfevents.1735863698.d1009,3.654649019241333,499,-0.0,0.0,0.0,70719.4765625,0.8769180178642273,0.8769,4,0.1177084743976593,0.1177,4,0.02967033162713051,0.0297,4,0.5553507804870605,0.5573,1,0.01835545338690281,0.0184,4,0.0003380662528797984,0.0003,0,0.7158353924751282,313106944.0,0.919921338558197,0.9199,20,0.16978472471237183,0.1698,20,0.02747252956032753,0.0275,20,0.5501993298530579,0.5502,20,0.013251072727143764,0.0133,20,0.0,0.0000,20
CiteSeer,line,sg_aug,100,0.1,1.0,events.out.tfevents.1735863843.d1009,3.91847825050354,799,6.198902156029362e-06,0.0,6.198902156029362e-06,61667.09765625,0.9780075550079346,0.9780,4,0.3504665791988373,0.3505,4,0.14615385234355927,0.1462,4,0.6135406494140625,0.6135,4,0.025789694860577583,0.0278,3,0.00927734375,0.0093,4,0.28252241015434265,305849344.0,0.9904136657714844,0.9904,20,0.3792862296104431,0.3793,20,0.1945054978132248,0.1945,20,0.6225259900093079,0.6225,20,0.028558682650327682,0.0286,20,0.006103515625,0.0061,20
CiteSeer,line,sg_aug,100,0.1,1.0,events.out.tfevents.1735863989.d1009,4.172473192214966,1079,-0.0,0.0,0.0,120019.9609375,0.9476602077484131,0.9477,4,0.2532860040664673,0.2533,4,0.12527473270893097,0.1253,4,0.6152408719062805,0.6152,4,0.031684961169958115,0.0333,3,0.013181019574403763,0.0132,4,0.3808555006980896,298083328.0,0.9657860994338989,0.9658,20,0.2999548614025116,0.3000,20,0.1417582482099533,0.1418,20,0.620067834854126,0.6201,20,0.035901956260204315,0.0359,20,0.007469244301319122,0.0075,20
CiteSeer,line,sg_aug,100,0.1,10.0,events.out.tfevents.1735863571.d1009,3.413090467453003,219,-0.0,0.0,0.0,36226.98828125,0.9201666712760925,0.9202,4,0.1018233448266983,0.1018,4,0.049450550228357315,0.0495,4,0.532324492931366,0.5370,2,0.013484533876180649,0.0184,1,0.0023261825554072857,0.0023,2,0.6823080778121948,320362496.0,0.9498691558837891,0.9499,20,0.13743899762630463,0.1374,20,0.048351649194955826,0.0484,20,0.5356103777885437,0.5356,20,0.014144844375550747,0.0141,20,0.0011630912777036428,0.0012,20
CiteSeer,line,sg_aug,100,0.1,10.0,events.out.tfevents.1735863712.d1009,3.611436605453491,499,-0.0,0.0,0.0,51565.4453125,0.9556581974029541,0.9557,4,0.20306669175624847,0.2031,4,0.035164836794137955,0.0352,4,0.5715159177780151,0.5715,4,0.017557261511683464,0.0200,2,0.0005070993793196976,0.0039,1,0.569074273109436,313106944.0,0.96176677942276,0.9618,20,0.24351777136325836,0.2435,20,0.05934066325426102,0.0593,20,0.5652912259101868,0.5653,20,0.01830228604376316,0.0183,20,0.0010141987586393952,0.0010,20
CiteSeer,line,sg_aug,100,0.1,10.0,events.out.tfevents.1735863854.d1009,3.937655448913574,799,4.911543510388583e-05,0.0,4.911543510388583e-05,72215.046875,0.9741128087043762,0.9741,4,0.3393949866294861,0.3394,4,0.10329670459032059,0.1033,4,0.599172830581665,0.5992,4,0.030632704496383667,0.0325,1,0.007080078125,0.0093,2,0.30957651138305664,305849344.0,0.9784868359565735,0.9785,20,0.37593162059783936,0.3759,20,0.14725275337696075,0.1473,20,0.6072494387626648,0.6072,20,0.027749184519052505,0.0277,20,0.004150390625,0.0042,20
CiteSeer,line,sg_aug,100,0.1,10.0,events.out.tfevents.1735864001.d1009,4.175132989883423,1079,-0.0,0.0,0.0,148941.03125,0.9005904197692871,0.9006,4,0.13003754615783691,0.1300,4,0.04505494609475136,0.0451,4,0.5996613502502441,0.5997,4,0.02733328379690647,0.0273,4,0.00527240801602602,0.0057,2,0.8046516180038452,298083328.0,0.909490704536438,0.9095,20,0.15296699106693268,0.1530,20,0.061538465321063995,0.0615,20,0.6032750606536865,0.6033,20,0.02502293325960636,0.0250,20,0.0057117752730846405,0.0057,20
CiteSeer,line,sg_aug,100,0.1,100.0,events.out.tfevents.1735863583.d1009,3.3858349323272705,219,-0.0,0.0,0.0,18580.92578125,0.9713136553764343,0.9713,4,0.4418794512748718,0.4419,4,0.17802198231220245,0.1780,4,0.5174673199653625,0.5360,1,0.012713388539850712,0.0170,1,0.002843111753463745,0.0028,4,0.31268584728240967,320362496.0,0.9865137934684753,0.9865,20,0.36462122201919556,0.3646,20,0.09560439735651016,0.0956,20,0.5253630876541138,0.5254,20,0.014561985619366169,0.0146,20,0.0012923235772177577,0.0013,20
CiteSeer,line,sg_aug,100,0.1,100.0,events.out.tfevents.1735863722.d1009,3.637969732284546,499,-0.0,0.0,0.0,24616.427734375,0.9899110198020935,0.9899,4,0.41901928186416626,0.4190,4,0.1538461595773697,0.1538,4,0.5725072026252747,0.5725,4,0.016951436176896095,0.0170,4,0.0013522650115191936,0.0014,2,0.29687076807022095,313106944.0,0.9967656135559082,0.9968,20,0.4515092968940735,0.4515,20,0.18791209161281586,0.1879,20,0.5741809606552124,0.5742,20,0.01891460455954075,0.0189,20,0.0011832318268716335,0.0012,20
CiteSeer,line,sg_aug,100,0.1,100.0,events.out.tfevents.1735863865.d1009,3.9213812351226807,799,-0.0,0.0,0.0,72285.828125,0.966547966003418,0.9665,4,0.260532408952713,0.2605,4,0.1329670399427414,0.1330,4,0.615119218826294,0.6151,4,0.029858428984880447,0.0333,1,0.0087890625,0.0120,1,0.27599459886550903,305849344.0,0.9668101668357849,0.9668,20,0.302404522895813,0.3024,20,0.1439560502767563,0.1440,20,0.622079610824585,0.6221,20,0.036279261112213135,0.0363,20,0.01611328125,0.0161,20
CiteSeer,line,sg_aug,100,0.1,100.0,events.out.tfevents.1735864012.d1009,4.168279647827148,1079,-0.0,0.0,0.0,203414.3125,0.8946055173873901,0.8946,4,0.12709178030490875,0.1271,4,0.04175824299454689,0.0418,4,0.6050845980644226,0.6051,4,0.02943875640630722,0.0294,4,0.009666080586612225,0.0158,3,0.939232587814331,298083328.0,0.9085844159126282,0.9086,20,0.13741068542003632,0.1374,20,0.051648352295160294,0.0516,20,0.6053467988967896,0.6053,20,0.03005632944405079,0.0301,20,0.006151142530143261,0.0062,20
CiteSeer,line,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1735863593.d1009,3.405290126800537,219,2.7299056455376558e-05,0.0,2.7299056455376558e-05,226.4591522216797,0.9707501530647278,0.9708,4,0.35543379187583923,0.3554,4,0.15714286267757416,0.1571,4,0.5146591663360596,0.5306,3,0.013029560446739197,0.0185,3,0.0015507882926613092,0.0043,3,0.3083042800426483,320362496.0,0.9853055477142334,0.9853,20,0.38438472151756287,0.3844,20,0.13626374304294586,0.1363,20,0.5234102010726929,0.5234,20,0.015061501413583755,0.0151,20,0.0019384853076189756,0.0019,20
CiteSeer,line,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1735863733.d1009,3.644582509994507,499,2.5510931664030068e-05,0.0,2.5510931664030068e-05,308.60040283203125,0.979436457157135,0.9794,4,0.38975727558135986,0.3898,4,0.13626374304294586,0.1363,4,0.5604533553123474,0.5605,4,0.020867064595222473,0.0209,4,0.0035496957134455442,0.0051,1,0.253240704536438,313106944.0,0.9866035580635071,0.9866,20,0.48077791929244995,0.4808,20,0.18131868541240692,0.1813,20,0.556099534034729,0.5561,20,0.018167944625020027,0.0182,20,0.0015212981961667538,0.0015,20
CiteSeer,line,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1735863875.d1009,3.917860507965088,799,1.5497327694902197e-05,0.0,1.5497327694902197e-05,436.7390441894531,0.9750899076461792,0.9751,4,0.3716433644294739,0.3716,4,0.13956044614315033,0.1396,4,0.6127846837043762,0.6128,4,0.031487658619880676,0.0315,4,0.006103515625,0.0078,1,0.15768808126449585,305849344.0,0.9770853519439697,0.9771,20,0.39114078879356384,0.3911,20,0.12857143580913544,0.1286,20,0.606745719909668,0.6067,20,0.029686015099287033,0.0297,20,0.00439453125,0.0044,20
CiteSeer,line,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1735864023.d1009,4.173623085021973,1079,8.463876838504802e-06,0.0,8.463876838504802e-06,561.6555786132812,0.9710931181907654,0.9711,4,0.3919954299926758,0.3920,4,0.11648352444171906,0.1231,3,0.630703866481781,0.6371,3,0.03484305739402771,0.0363,3,0.004393673036247492,0.0145,3,0.3433128595352173,298083328.0,0.983203649520874,0.9832,20,0.38671717047691345,0.3867,20,0.14065934717655182,0.1407,20,0.6499743461608887,0.6500,20,0.03992795944213867,0.0399,20,0.009666080586612225,0.0097,20
CiteSeer,line,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1735863603.d1009,3.375920534133911,219,2.7299056455376558e-05,0.0,2.7299056455376558e-05,226.45916748046875,0.9711205363273621,0.9711,4,0.35543379187583923,0.3554,4,0.15714286267757416,0.1571,4,0.5122663974761963,0.5300,3,0.013029560446739197,0.0185,3,0.0015507882926613092,0.0043,3,0.3083042800426483,320362496.0,0.9865980744361877,0.9866,20,0.38438472151756287,0.3844,20,0.13626374304294586,0.1363,20,0.5210055112838745,0.5210,20,0.015061501413583755,0.0151,20,0.0019384853076189756,0.0019,20
CiteSeer,line,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1735863743.d1009,3.6467580795288086,499,2.5510931664030068e-05,0.0,2.5510931664030068e-05,308.60040283203125,0.9881302118301392,0.9881,4,0.38975727558135986,0.3898,4,0.13626374304294586,0.1363,4,0.5687071681022644,0.5687,4,0.020867064595222473,0.0209,4,0.0035496957134455442,0.0051,1,0.253240704536438,313106944.0,0.989554762840271,0.9896,20,0.48077791929244995,0.4808,20,0.18131868541240692,0.1813,20,0.5571163892745972,0.5571,20,0.018167944625020027,0.0182,20,0.0015212981961667538,0.0015,20
CiteSeer,line,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1735863886.d1009,3.9260642528533936,799,1.5497327694902197e-05,0.0,1.5497327694902197e-05,436.7390441894531,0.9805220365524292,0.9805,4,0.3716433644294739,0.3716,4,0.13956044614315033,0.1396,4,0.6186544299125671,0.6187,4,0.031487658619880676,0.0315,4,0.006103515625,0.0078,1,0.15768808126449585,305849344.0,0.9792641997337341,0.9793,20,0.39114078879356384,0.3911,20,0.12857143580913544,0.1286,20,0.6134036779403687,0.6134,20,0.029686015099287033,0.0297,20,0.00439453125,0.0044,20
CiteSeer,line,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1735864034.d1009,4.17605996131897,1079,8.463876838504802e-06,0.0,8.463876838504802e-06,561.6556396484375,0.9717053771018982,0.9717,4,0.3919954299926758,0.3920,4,0.11648352444171906,0.1231,3,0.6404312252998352,0.6436,3,0.03484305739402771,0.0363,3,0.004393673036247492,0.0145,3,0.3433128595352173,298083328.0,0.974936306476593,0.9749,20,0.38671717047691345,0.3867,20,0.14065934717655182,0.1407,20,0.6457961797714233,0.6458,20,0.03992795944213867,0.0399,20,0.009666080586612225,0.0097,20
CiteSeer,line,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1735863613.d1009,3.3814868927001953,219,2.7299056455376558e-05,0.0,2.7299056455376558e-05,226.4591522216797,0.9712141752243042,0.9712,4,0.35543379187583923,0.3554,4,0.15714286267757416,0.1571,4,0.5180124640464783,0.5337,3,0.013029560446739197,0.0185,3,0.0015507882926613092,0.0043,3,0.3083042800426483,320362496.0,0.9895844459533691,0.9896,20,0.38438472151756287,0.3844,20,0.13626374304294586,0.1363,20,0.5292842388153076,0.5293,20,0.015061501413583755,0.0151,20,0.0019384853076189756,0.0019,20
