Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,Loss/classifier_loss,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch
SBM-0.02-0.002,line,sg,10,0.01,1.0,events.out.tfevents.1736458104.d1007,10.774131536483765,1394,0.9934784173965454,213.126953125,214.1204376220703,5.094831943511963,0.6538078188896179,0.6538,4,0.01614704169332981,0.0161,4,0.0013477089814841747,0.0013,4,0.4927085340023041,0.4976,2,0.006675018463283777,0.0086,1,0.00022456770238932222,0.0008,3,1.325183391571045,322330112.0,0.6842349171638489,0.6842,5,0.01840713433921337,0.0184,5,0.0026954179629683495,0.0027,5,0.49551907181739807,0.4955,5,0.00754944933578372,0.0075,5,0.00011228385119466111,0.0001,5
SBM-0.02-0.002,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736458125.d1007,10.451318979263306,1394,0.05387299880385399,0.0,0.05387299880385399,0.3722600042819977,0.6276705265045166,0.6277,4,0.014541859738528728,0.0145,4,0.0015723271062597632,0.0018,1,0.5119122266769409,0.5127,3,0.007376396097242832,0.0080,1,0.0005614192341454327,0.0007,0,1.3185055255889893,322330112.0,0.6747737526893616,0.6748,5,0.01685575768351555,0.0169,5,0.0015723271062597632,0.0016,5,0.5172358155250549,0.5172,5,0.007837084122002125,0.0078,5,0.0007859869510866702,0.0008,5
SBM-0.02-0.002,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736458145.d1007,10.580629348754883,1394,0.06166607886552811,0.0,0.06166607886552811,484.9031677246094,0.6678733229637146,0.6679,4,0.017731202766299248,0.0177,4,0.0022461814805865288,0.0022,4,0.49958479404449463,0.5029,2,0.006964963860809803,0.0080,1,0.00022456770238932222,0.0009,3,1.3080165386199951,322330112.0,0.6929106116294861,0.6929,5,0.020628731697797775,0.0206,5,0.0035938904620707035,0.0036,5,0.5042727589607239,0.5043,5,0.007062618620693684,0.0071,5,0.00022456770238932222,0.0002,5
SBM-0.02-0.002,n2v,sg,10,0.01,1.0,events.out.tfevents.1736458034.d1007,13.376310586929321,79,914903.25,977398.4375,1892301.75,50.945377349853516,0.5951419472694397,0.5951,4,0.010755306109786034,0.0108,4,0.0015723271062597632,0.0016,4,0.5367060899734497,0.5367,4,0.007484149653464556,0.0075,4,0.00044913540477864444,0.0007,3,1.2931030988693237,3121276416.0,0.6087609529495239,0.6088,5,0.012298112735152245,0.0123,5,0.0008984726155176759,0.0009,5,0.5422496199607849,0.5422,5,0.007848929613828659,0.0078,5,0.0014596900437027216,0.0015,5
SBM-0.02-0.002,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736458058.d1007,12.60401725769043,79,6899.896484375,0.0,6899.896484375,37190.19921875,0.5460889339447021,0.5461,4,0.0095822149887681,0.0096,4,0.0008984726155176759,0.0016,3,0.4967816174030304,0.5017,3,0.007480846252292395,0.0075,4,0.0006737030926160514,0.0009,3,1.3819479942321777,2083241472.0,0.5575210452079773,0.5575,5,0.011504664085805416,0.0115,5,0.0013477089814841747,0.0013,5,0.4999033510684967,0.4999,5,0.0071847871877253056,0.0072,5,0.00044913540477864444,0.0004,5
SBM-0.02-0.002,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736458083.d1007,12.247587442398071,79,6899.896484375,0.0,6899.896484375,37190.19921875,0.5413647294044495,0.5414,4,0.0095822149887681,0.0096,4,0.0008984726155176759,0.0016,3,0.5013023018836975,0.5054,3,0.007480846252292395,0.0075,4,0.0006737030926160514,0.0009,3,1.3819479942321777,2083241472.0,0.5542003512382507,0.5542,5,0.011504664085805416,0.0115,5,0.0013477089814841747,0.0013,5,0.5002508759498596,0.5003,5,0.0071847871877253056,0.0072,5,0.00044913540477864444,0.0004,5
SBM-0.04-0.004,line,sg,10,0.01,1.0,events.out.tfevents.1736458261.d1007,21.828566074371338,2769,0.8544986844062805,39.83061218261719,40.68511199951172,13.231422424316406,0.5953242182731628,0.5953,4,0.011017577722668648,0.0117,3,0.001129943528212607,0.0011,4,0.5298728942871094,0.5349,3,0.00805643480271101,0.0083,3,0.0009038526914082468,0.0015,3,1.3259797096252441,358116352.0,0.6381783485412598,0.6382,5,0.011831540614366531,0.0118,5,0.001129943528212607,0.0011,5,0.5431699156761169,0.5432,5,0.00799446552991867,0.0080,5,0.0005084171425551176,0.0005,5
SBM-0.04-0.004,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736458295.d1007,20.049627542495728,2769,0.029118414968252182,0.0,0.029118414968252182,0.026581812649965286,0.6685919165611267,0.6686,4,0.012830516323447227,0.0128,4,0.001355932210572064,0.0014,2,0.6331069469451904,0.6331,4,0.009630559012293816,0.0098,3,0.001073325052857399,0.0011,4,1.1854743957519531,358116352.0,0.6953809261322021,0.6954,5,0.01426793821156025,0.0143,5,0.001581920892931521,0.0016,5,0.649057149887085,0.6491,5,0.010065730661153793,0.0101,5,0.000847361923661083,0.0008,5
SBM-0.04-0.004,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736458334.d1007,20.184820413589478,2769,0.038641683757305145,0.0,0.038641683757305145,1632.1954345703125,0.5823872685432434,0.5824,4,0.010752382688224316,0.0108,4,0.0007909604464657605,0.0012,3,0.5255113840103149,0.5255,4,0.007887132465839386,0.0081,1,0.0005084171425551176,0.0007,2,1.3262274265289307,358116352.0,0.6095203757286072,0.6095,5,0.011857813224196434,0.0119,5,0.0010169491870328784,0.0010,5,0.5329754948616028,0.5330,5,0.00810021348297596,0.0081,5,0.0006778895040042698,0.0007,5
SBM-0.04-0.004,n2v,sg,10,0.01,1.0,events.out.tfevents.1736458165.d1007,20.381953954696655,79,924276.0,963819.75,1888095.75,43.92926788330078,0.5674430131912231,0.5674,4,0.00931056309491396,0.0093,4,0.0004519773938227445,0.0008,2,0.5374835729598999,0.5375,4,0.007966303266584873,0.0083,2,0.000847361923661083,0.0010,1,1.2827982902526855,3121276416.0,0.5800317525863647,0.5800,5,0.010027172043919563,0.0100,5,0.0005649717641063035,0.0006,5,0.5520768761634827,0.5521,5,0.008462488651275635,0.0085,5,0.0007908710977062583,0.0008,5
