Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,Loss/classifier_loss,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch
SBM-0.1-0.1,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736464430.d1007,88.67699313163757,12519,0.2992856800556183,0.0,0.2992856800556183,2.1003479957580566,0.7203213572502136,0.7203,4,0.015797998756170273,0.0158,4,0.0003245618427172303,0.0009,1,0.5005126595497131,0.5011,3,0.006409713998436928,0.0073,0,3.744944115169346e-05,0.0004,0,1.1775575876235962,669086720.0,0.7300330996513367,0.7300,5,0.015455911867320538,0.0155,5,0.0,0.0000,5,0.499885231256485,0.4999,5,0.006406716536730528,0.0064,5,2.4966295313788578e-05,0.0000,5
SBM-0.1-0.1,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736464537.d1007,89.28270125389099,12519,0.00024033409135881811,0.0,0.00024033409135881811,36951.98046875,0.5455450415611267,0.5455,4,0.008944030851125717,0.0090,3,0.0007739551365375519,0.0008,3,0.5006586909294128,0.5028,3,0.0073543996550142765,0.0074,1,0.00046187645057216287,0.0007,1,1.3700311183929443,669086720.0,0.5538483262062073,0.5538,5,0.008944295346736908,0.0089,5,0.0008488540188409388,0.0008,5,0.5023671388626099,0.5024,5,0.007494771853089333,0.0075,5,0.0005118090775795281,0.0005,5
SBM-0.1-0.1,n2v,sg,10,0.01,1.0,events.out.tfevents.1736464048.d1007,68.75173354148865,79,931607.0,953160.6875,1884767.75,46.608116149902344,0.5348898768424988,0.5349,4,0.009498078376054764,0.0095,4,0.0007240225677378476,0.0008,1,0.5012674331665039,0.5013,4,0.007378474343568087,0.0076,0,0.00041194388177245855,0.0007,3,1.3824539184570312,3121276416.0,0.539735734462738,0.5397,5,0.01011823769658804,0.0101,5,0.0007489888812415302,0.0007,5,0.5011264085769653,0.5011,5,0.007410730700939894,0.0074,5,0.0004369101661723107,0.0004,5
SBM-0.1-0.1,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736464139.d1007,68.80517482757568,79,5245.83349609375,0.0,5245.83349609375,38726.99609375,0.519891619682312,0.5199,4,0.008202149532735348,0.0083,1,0.0005991910584270954,0.0007,0,0.4999397099018097,0.5019,3,0.007501105312258005,0.0077,0,0.00038697756826877594,0.0007,2,1.3831547498703003,2083241472.0,0.5262676477432251,0.5263,5,0.008598310872912407,0.0086,5,0.0007240225677378476,0.0007,5,0.500227689743042,0.5002,5,0.00747095188125968,0.0075,5,0.0005118090775795281,0.0005,5
SBM-0.1-0.1,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736464228.d1007,69.1765296459198,79,5245.83349609375,0.0,5245.83349609375,38726.9921875,0.5186939835548401,0.5187,4,0.008202149532735348,0.0083,1,0.0005991910584270954,0.0007,0,0.4990180730819702,0.5026,0,0.007501105312258005,0.0077,0,0.00038697756826877594,0.0007,2,1.3831547498703003,2083241472.0,0.5261687636375427,0.5262,5,0.008598310872912407,0.0086,5,0.0007240225677378476,0.0007,5,0.5013667345046997,0.5014,5,0.00747095188125968,0.0075,5,0.0005118090775795281,0.0005,5
SBM-0.2-0.002,line,sg,10,0.01,1.0,events.out.tfevents.1736461229.d1007,95.274405002594,12624,18.77313995361328,109.52040100097656,128.29354858398438,28.180261611938477,0.8116848468780518,0.8117,4,0.019789502024650574,0.0198,4,0.002104272833094001,0.0021,4,0.7704589366912842,0.7731,2,0.011874381452798843,0.0128,2,0.0006931551033630967,0.0008,2,1.0111552476882935,672739328.0,0.8197566270828247,0.8198,5,0.020683208480477333,0.0207,5,0.00170817447360605,0.0017,5,0.770763099193573,0.7708,5,0.011808262206614017,0.0118,5,0.0008293105638585985,0.0008,5
SBM-0.2-0.002,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736461341.d1007,96.96860957145691,13754,0.006752974819391966,0.0,0.006752974819391966,2.908798933029175,0.7573571801185608,0.7620,3,0.01578127220273018,0.0158,4,0.0008408708381466568,0.0012,2,0.6857736110687256,0.7267,1,0.009816857054829597,0.0119,1,4.545144474832341e-05,0.0011,1,1.0533497333526611,731852800.0,0.7557162642478943,0.7557,5,0.01626422442495823,0.0163,5,0.0014772055437788367,0.0015,5,0.6780677437782288,0.6781,5,0.009762195870280266,0.0098,5,0.00014771718997508287,0.0001,5
SBM-0.2-0.002,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736461447.d1007,90.10533785820007,12624,0.0003432146040722728,0.0,0.0003432146040722728,29194.39453125,0.7790160775184631,0.7790,4,0.015676332637667656,0.0157,4,0.0016091498546302319,0.0016,4,0.773560106754303,0.7736,4,0.013234036043286324,0.0133,2,0.0009407105389982462,0.0012,3,1.0668004751205444,672739328.0,0.7802707552909851,0.7803,5,0.015832314267754555,0.0158,5,0.00165866210591048,0.0017,5,0.7745890617370605,0.7746,5,0.012855707667768002,0.0129,5,0.0008293105638585985,0.0008,5
SBM-0.2-0.002,n2v,sg,10,0.01,1.0,events.out.tfevents.1736460976.d1007,70.80057191848755,79,578510.8125,1161050.5,1739561.25,7.9959716796875,0.7806110978126526,0.7817,3,0.014942488633096218,0.0150,3,0.001114026759751141,0.0011,3,0.7701207399368286,0.7720,2,0.01293074619024992,0.0130,3,0.0008169328211806715,0.0010,3,1.0530362129211426,3121276416.0,0.7810729146003723,0.7811,5,0.014722244814038277,0.0147,5,0.0008169529610313475,0.0008,5,0.769751787185669,0.7698,5,0.012923410162329674,0.0129,5,0.0012872880324721336,0.0013,5
SBM-0.2-0.002,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736461057.d1007,71.64022731781006,79,12545.9736328125,0.0,12545.9736328125,32680.2265625,0.621431291103363,0.6214,4,0.008208004757761955,0.0082,4,0.0006684160907752812,0.0007,4,0.6197633743286133,0.6198,4,0.00756850466132164,0.0076,3,0.0009530882816761732,0.0010,4,1.0486829280853271,2083241472.0,0.7606931328773499,0.7607,5,0.013794620521366596,0.0138,5,0.000519879162311554,0.0005,5,0.7584289908409119,0.7584,5,0.012864280492067337,0.0129,5,0.0006807773606851697,0.0007,5
SBM-0.2-0.002,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736461146.d1007,67.59594440460205,79,5504.5185546875,0.0,5504.5185546875,38865.796875,0.5094611048698425,0.5095,4,0.0075966594740748405,0.0084,1,0.0006569969700649381,0.0008,3,0.5029872059822083,0.5030,4,0.007499394007027149,0.0075,1,0.0003664021787699312,0.0005,0,0.9744452238082886,2083241472.0,0.510136604309082,0.5101,5,0.007651796098798513,0.0077,5,0.0007580734672956169,0.0008,5,0.5032222270965576,0.5032,5,0.007516387850046158,0.0075,5,0.0006317278603091836,0.0006,5
SBM-0.3-0.002,line,sg,10,0.01,1.0,events.out.tfevents.1736460526.d1007,143.82023906707764,18839,23.988262176513672,90.0257568359375,114.01402282714844,49.4428825378418,0.8238354921340942,0.8238,4,0.017673280090093613,0.0177,4,0.0016256925882771611,0.0017,3,0.791164219379425,0.7912,4,0.012646333314478397,0.0129,3,0.0007796688587404788,0.0009,1,0.8714866638183594,994612736.0,0.8311871886253357,0.8312,5,0.01920142211019993,0.0192,5,0.0014929829631000757,0.0015,5,0.7906574010848999,0.7907,5,0.012285245582461357,0.0123,5,0.0008792010485194623,0.0009,5
SBM-0.3-0.002,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736460680.d1007,134.33626556396484,18839,0.00026663055177778006,0.0,0.00026663055177778006,579.2256469726562,0.7960041761398315,0.7960,4,0.013906657695770264,0.0139,4,0.0007962575764395297,0.0011,3,0.7915337681770325,0.7917,1,0.013147200457751751,0.0134,1,0.0013270960189402103,0.0013,4,0.8940569162368774,994612736.0,0.7959230542182922,0.7959,5,0.013728532940149307,0.0137,5,0.0011114429216831923,0.0011,5,0.7916666865348816,0.7917,5,0.01308063417673111,0.0131,5,0.000945555861108005,0.0009,5
SBM-0.3-0.002,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736460831.d1007,134.95922112464905,18839,5.245217380434042e-06,0.0,5.245217380434042e-06,41240.15625,0.7700040340423584,0.7700,4,0.013214906677603722,0.0132,4,0.001675458624958992,0.0017,4,0.7680789232254028,0.7681,4,0.012560887262225151,0.0126,4,0.0008792010485194623,0.0010,3,0.8841404318809509,994612736.0,0.7912307381629944,0.7912,5,0.014057694934308529,0.0141,5,0.0012939185835421085,0.0013,5,0.7885634899139404,0.7886,5,0.013034755364060402,0.0130,5,0.000729902763850987,0.0007,5
SBM-0.3-0.002,n2v,sg,10,0.01,1.0,events.out.tfevents.1736460176.d1007,104.1181411743164,79,519599.625,1198063.5,1717663.125,5.316928386688232,0.7955948114395142,0.7970,3,0.01467989943921566,0.0148,2,0.0012773298658430576,0.0013,4,0.7895047068595886,0.7895,4,0.013140225782990456,0.0134,2,0.0010284993331879377,0.0012,3,0.9381940960884094,3121276416.0,0.7979888319969177,0.7980,5,0.014390812255442142,0.0144,5,0.0010284993331879377,0.0010,5,0.7900469303131104,0.7900,5,0.013023770414292812,0.0130,5,0.0010616767685860395,0.0011,5
SBM-0.3-0.002,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736460300.d1007,100.92951536178589,79,16269.5234375,0.0,16269.5234375,30605.2265625,0.7937039732933044,0.7937,4,0.014594651758670807,0.0146,4,0.0014763942454010248,0.0015,4,0.7914838790893555,0.7915,4,0.01319535169750452,0.0132,4,0.0008045519352890551,0.0009,3,0.9332191348075867,2083241472.0,0.7945955395698547,0.7946,5,0.014343826100230217,0.0143,5,0.0020901761017739773,0.0021,5,0.7917750477790833,0.7918,5,0.013289796188473701,0.0133,5,0.0008792010485194623,0.0009,5
SBM-0.3-0.002,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736460412.d1007,101.93375086784363,79,16269.5234375,0.0,16269.5234375,30605.224609375,0.7889081239700317,0.7889,4,0.014594651758670807,0.0146,4,0.0014763942454010248,0.0015,4,0.7919970154762268,0.7920,4,0.01319535169750452,0.0132,4,0.0008045519352890551,0.0009,3,0.9332191348075867,2083241472.0,0.7917395830154419,0.7917,5,0.014343826100230217,0.0143,5,0.0020901761017739773,0.0021,5,0.7931450009346008,0.7931,5,0.013289796188473701,0.0133,5,0.0008792010485194623,0.0009,5
SBM-0.4-0.002,line,sg,10,0.01,1.0,events.out.tfevents.1736459596.d1007,190.7462239265442,25124,12.899641036987305,41.47509765625,54.37474060058594,64.72611999511719,0.823262631893158,0.8233,4,0.015894945710897446,0.0159,4,0.002027615439146757,0.0020,4,0.8105564713478088,0.8114,2,0.013209410943090916,0.0133,2,0.0010573454201221466,0.0011,3,1.0563992261886597,1317309952.0,0.8264265060424805,0.8264,5,0.016409244388341904,0.0164,5,0.0014802836813032627,0.0015,5,0.8109378814697266,0.8109,5,0.012663540430366993,0.0127,5,0.0006530663231387734,0.0007,5
SBM-0.4-0.002,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736459798.d1007,180.7504985332489,25124,8.786000398686156e-05,0.0,8.786000398686156e-05,435.85382080078125,0.8122166395187378,0.8122,4,0.013532020151615143,0.0138,2,0.0007961189257912338,0.0013,1,0.8107385039329529,0.8116,2,0.013059495948255062,0.0135,2,0.0008894141064956784,0.0010,3,1.064613699913025,1317309952.0,0.8100497126579285,0.8100,5,0.01308997068554163,0.0131,5,0.0009329518652521074,0.0009,5,0.8109846115112305,0.8110,5,0.013000146485865116,0.0130,5,0.0011817390331998467,0.0012,5
SBM-0.4-0.002,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736459987.d1007,180.89276099205017,25124,4.768372150465439e-07,0.0,4.768372150465439e-07,48848.65625,0.7966061234474182,0.7966,4,0.013358069583773613,0.0134,4,0.0012563752243295312,0.0013,4,0.7962654829025269,0.7963,4,0.01280046533793211,0.0128,4,0.001001368393190205,0.0011,3,1.0710670948028564,1317309952.0,0.809281051158905,0.8093,5,0.014024688862264156,0.0140,5,0.0013061326462775469,0.0013,5,0.8084699511528015,0.8085,5,0.0134115656837821,0.0134,5,0.0006655056495219469,0.0007,5
SBM-0.4-0.002,n2v,sg,10,0.01,1.0,events.out.tfevents.1736459162.d1007,136.9254913330078,79,489246.625,1217931.25,1707177.875,3.9935595989227295,0.8136098384857178,0.8137,3,0.013894413597881794,0.0142,3,0.0008707550587132573,0.0014,2,0.8099256157875061,0.8109,3,0.013214507140219212,0.0133,3,0.001324791694059968,0.0013,4,0.8747563362121582,3121276416.0,0.8130032420158386,0.8130,5,0.01384515780955553,0.0138,5,0.0009578305762261152,0.0010,5,0.8100293278694153,0.8100,5,0.013050953857600689,0.0131,5,0.0009018534910865128,0.0009,5
SBM-0.4-0.002,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736459310.d1007,134.6479606628418,79,17815.158203125,0.0,17815.158203125,29071.056640625,0.8110988736152649,0.8111,4,0.013926808722317219,0.0139,4,0.0013310112990438938,0.0013,4,0.8095070719718933,0.8095,4,0.013070116750895977,0.0131,4,0.0006468466017395258,0.0012,3,0.8719573020935059,2083241472.0,0.8100742697715759,0.8101,5,0.008196289651095867,0.0082,5,0.0,0.0000,5,0.8106290698051453,0.8106,5,0.00889536365866661,0.0089,5,0.0,0.0000,5
SBM-0.4-0.002,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736459454.d1007,133.62956142425537,79,17815.158203125,0.0,17815.158203125,29071.056640625,0.8120915293693542,0.8121,4,0.013926808722317219,0.0139,4,0.0013310112990438938,0.0013,4,0.8103139400482178,0.8103,4,0.013070116750895977,0.0131,4,0.0006468466017395258,0.0012,3,0.8719573020935059,2083241472.0,0.8111957907676697,0.8112,5,0.008196289651095867,0.0082,5,0.0,0.0000,5,0.8106129765510559,0.8106,5,0.00889536365866661,0.0089,5,0.0,0.0000,5
SBM-0.475-0.002,line,sg,10,0.01,1.0,events.out.tfevents.1736458460.d1007,229.5682864189148,29779,8.555562973022461,26.820178985595703,35.37574005126953,88.73275756835938,0.837729275226593,0.8377,4,0.01586325280368328,0.0159,4,0.0015322613762691617,0.0015,4,0.8268662095069885,0.8272,3,0.01334334909915924,0.0133,4,0.000850090233143419,0.0011,3,0.8535909652709961,1558811648.0,0.8410896062850952,0.8411,5,0.01623775251209736,0.0162,5,0.0018051299266517162,0.0018,5,0.8270065188407898,0.8270,5,0.01299573015421629,0.0130,5,0.0008920700056478381,0.0009,5
SBM-0.475-0.002,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736458707.d1007,216.33558821678162,29779,7.77273962739855e-05,0.0,7.77273962739855e-05,620.6266479492188,0.8269511461257935,0.8270,4,0.007736294995993376,0.0138,1,0.0011439486406743526,0.0013,1,0.8250890970230103,0.8251,4,0.007616816554218531,0.0133,1,0.0009917719289660454,0.0012,1,0.8745706081390381,1558811648.0,0.8278357982635498,0.8278,5,0.007260636426508427,0.0073,5,0.0012279081856831908,0.0012,5,0.8249929547309875,0.8250,5,0.00729335518553853,0.0073,5,0.0010599890956655145,0.0011,5
SBM-0.475-0.002,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736458933.d1007,217.74005484580994,29779,-0.0,0.0,0.0,52882.7890625,0.8262014985084534,0.8262,4,0.013881753198802471,0.0139,4,0.000850090233143419,0.0014,2,0.8244487643241882,0.8244,4,0.013145091012120247,0.0132,3,0.0010389991803094745,0.0010,4,0.8675038814544678,1558811648.0,0.8267736434936523,0.8268,5,0.013583418913185596,0.0136,5,0.0010494941379874945,0.0010,5,0.8250831365585327,0.8251,5,0.013151896186172962,0.0132,5,0.0008920700056478381,0.0009,5
SBM-0.475-0.002,n2v,sg,10,0.01,1.0,events.out.tfevents.1736457930.d1007,163.341166973114,79,474580.40625,1226338.0,1700918.375,3.5606563091278076,0.8268809914588928,0.8279,2,0.009691844694316387,0.0141,2,0.001259392942301929,0.0013,4,0.8273524045944214,0.8274,3,0.009205597452819347,0.0134,1,0.0007084085373207927,0.0011,2,0.8719544410705566,3121276416.0,0.8270807266235352,0.8271,5,0.009017104282975197,0.0090,5,0.001248897984623909,0.0012,5,0.8277143239974976,0.8277,5,0.008740396238863468,0.0087,5,0.000865832669660449,0.0009,5
SBM-0.475-0.002,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736458104.d1007,162.38288974761963,79,20192.029296875,0.0,20192.029296875,28332.177734375,0.8265339136123657,0.8268,3,0.013999482616782188,0.0140,4,0.0014378069899976254,0.0014,4,0.8252609968185425,0.8260,3,0.013397987000644207,0.0134,4,0.0008028629817999899,0.0010,3,0.8677009344100952,2083241472.0,0.8279432654380798,0.8279,5,0.014202002435922623,0.0142,5,0.0011859283549711108,0.0012,5,0.8259792327880859,0.8260,5,0.013274519704282284,0.0133,5,0.0008028629817999899,0.0008,5
SBM-0.475-0.002,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736458280.d1007,162.6723072528839,79,20192.029296875,0.0,20192.029296875,28332.17578125,0.826019287109375,0.8260,4,0.013999482616782188,0.0140,4,0.0014378069899976254,0.0014,4,0.8256515264511108,0.8269,3,0.013397987000644207,0.0134,4,0.0008028629817999899,0.0010,3,0.8677009344100952,2083241472.0,0.8253579139709473,0.8254,5,0.014202002435922623,0.0142,5,0.0011859283549711108,0.0012,5,0.8275378942489624,0.8275,5,0.013274519704282284,0.0133,5,0.0008028629817999899,0.0008,5
