Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,Loss/classifier_loss,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch
ogbl-citation2,n2v,sg_aug,1000000000,0.01,1e-06,events.out.tfevents.1733365338.d1016,1920.6827716827393,5719,14777.2060546875,0.0,14777.2060546875,26167980.0,0.8533226251602173,0.8537,2,0.07712950557470322,0.0771,2,0.02053212746977806,0.0214,2,0.8318341374397278,0.8318,4,0.07396630942821503,0.0740,2,0.018615178763866425,0.0204,3,0.923380434513092,15008634880.0,0.8537130951881409,0.8537,2,0.07749505341053009,0.0775,2,0.019735323265194893,0.0197,2,0.8339992761611938,0.8340,2,0.07472382485866547,0.0747,2,0.017483487725257874,0.0175,2
ogbl-collab,line,sg,-1,0.1,1.0,events.out.tfevents.1733356975.d1006,92.20810794830322,6054,427.77044677734375,1603.88427734375,2031.65478515625,6152.14501953125,0.8458243012428284,0.8458,4,0.23809322714805603,0.2381,4,0.18327674269676208,0.1833,4,0.708943784236908,0.7089,4,0.11516144126653671,0.1152,4,0.07571931183338165,0.0757,4,1.0550239086151123,1031576576.0,0.8490052819252014,0.8490,5,0.24604806303977966,0.2460,5,0.17685240507125854,0.1769,5,0.7128168940544128,0.7128,5,0.11822042614221573,0.1182,5,0.07321547716856003,0.0732,5
ogbl-collab,line,sg,10,0.1,1.0,events.out.tfevents.1733356874.d1006,91.45003342628479,6054,425.2431640625,1589.57421875,2014.8173828125,20273.0859375,0.8520383834838867,0.8520,4,0.255168080329895,0.2552,4,0.20241661369800568,0.2024,4,0.7117649912834167,0.7118,4,0.12592367827892303,0.1259,4,0.08886442333459854,0.0889,4,1.023080587387085,1031576576.0,0.8516902327537537,0.8517,5,0.25838401913642883,0.2584,5,0.19757339358329773,0.1976,5,0.7086842060089111,0.7087,5,0.12711063027381897,0.1271,5,0.08795786648988724,0.0880,5
ogbl-collab,line,sg_aug,1,0.1,1.0,events.out.tfevents.1733357078.d1006,109.11338520050049,6054,69.07755279541016,0.0,69.07755279541016,104435.65625,0.9362658858299255,0.9363,4,0.4468845725059509,0.4469,4,0.4054490327835083,0.4054,4,0.7942218780517578,0.7952,2,0.23537223041057587,0.2354,4,0.19491031765937805,0.1949,4,0.9114044308662415,1031576576.0,0.9382424354553223,0.9382,5,0.4482584297657013,0.4483,5,0.42192596197128296,0.4219,5,0.7980087399482727,0.7980,5,0.2353210300207138,0.2353,5,0.20751580595970154,0.2075,5
ogbl-collab,line,sg_aug,10,0.1,10.0,events.out.tfevents.1733357197.d1006,84.58209180831909,6054,0.001851708278991282,0.0,0.001851708278991282,17276.033203125,0.9299505352973938,0.9300,4,0.338410347700119,0.3384,4,0.26988881826400757,0.2699,4,0.764482319355011,0.7651,2,0.17797935009002686,0.1780,4,0.1339549720287323,0.1340,4,0.5924761891365051,1031576576.0,0.9304439425468445,0.9304,5,0.3390958309173584,0.3391,5,0.2582218050956726,0.2582,5,0.7632789015769958,0.7633,5,0.17787876725196838,0.1779,5,0.12510521709918976,0.1251,5
ogbl-collab,line,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1733357291.d1006,60.8355815410614,2421,262.83575439453125,0.0,262.83575439453125,48008.17578125,0.9130998849868774,0.9131,4,0.3902692496776581,0.3903,4,0.3131449222564697,0.3269,3,0.7822178602218628,0.7822,4,0.19589534401893616,0.1959,4,0.13738694787025452,0.1449,3,0.6211166977882385,1031576576.0,0.9127399325370789,0.9127,2,0.3881865441799164,0.3882,2,0.3167731761932373,0.3168,2,0.7829836010932922,0.7830,2,0.19585619866847992,0.1959,2,0.14258886873722076,0.1426,2
ogbl-collab,n2v,sg,-1,0.1,1.0,events.out.tfevents.1733356423.d1006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-collab,n2v,sg,10,0.1,1.0,events.out.tfevents.1733356109.d1006,300.73515152931213,1154,237596.09375,1180352.0,1417948.125,4753.1943359375,0.995639979839325,0.9956,4,0.5610665678977966,0.5611,4,0.4010551869869232,0.4011,4,0.9451111555099487,0.9451,4,0.3685764968395233,0.3686,4,0.24069157242774963,0.2407,4,0.20253315567970276,13258560512.0,0.9953801035881042,0.9954,5,0.561681866645813,0.5617,5,0.39484721422195435,0.3948,5,0.9442077875137329,0.9442,5,0.36828097701072693,0.3683,5,0.23149646818637848,0.2315,5
ogbl-collab,n2v,sg_aug,10,0.1,100.0,events.out.tfevents.1733356435.d1006,273.0761113166809,1154,53822.55859375,0.0,53822.55859375,1252.7227783203125,0.9964883923530579,0.9967,3,0.5618985891342163,0.5619,4,0.29643499851226807,0.3521,2,0.9635968208312988,0.9638,3,0.36159273982048035,0.3616,4,0.17138293385505676,0.2092,2,0.22045524418354034,9006739456.0,0.9964847564697266,0.9965,5,0.5715513825416565,0.5716,5,0.3108314871788025,0.3108,5,0.964076817035675,0.9641,5,0.36667585372924805,0.3667,5,0.1797146499156952,0.1797,5
ogbl-collab,n2v,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1733356720.d1006,140.44467639923096,461,398.62646484375,0.0,398.62646484375,6379741.0,0.984417200088501,0.9844,3,0.3981756269931793,0.3982,4,0.19043338298797607,0.2366,3,0.9291998147964478,0.9298,3,0.2559107542037964,0.2559,4,0.11569426953792572,0.1433,3,0.22734667360782623,9006739456.0,0.9849169254302979,0.9849,2,0.40217915177345276,0.4022,2,0.2074262648820877,0.2074,2,0.92753005027771,0.9275,2,0.2601667642593384,0.2602,2,0.12141422927379608,0.1214,2
ogbl-ppa,line,sg,-1,0.01,1.0,events.out.tfevents.1733365279.d1015,3238.7393341064453,133274,242.62059020996094,2505.8203125,2748.44091796875,483953.59375,0.9245693683624268,0.9246,4,,,,0.000665395287796855,0.0007,4,0.9058938026428223,0.9059,4,,,,0.0007830383256077766,0.0008,4,0.571819543838501,8001003008.0,0.9267386794090271,0.9267,5,,,,0.000737476977519691,0.0007,5,0.9085606336593628,0.9086,5,,,,0.000728284998331219,0.0007,5
ogbl-ppa,line,sg,10,0.01,1.0,events.out.tfevents.1733362030.d1015,3224.47297334671,133274,129.35980224609375,9391.8828125,9521.2421875,2355966.5,0.9234094023704529,0.9234,4,,,,0.00962612871080637,0.0096,4,0.9048739075660706,0.9049,4,,,,0.01161594782024622,0.0120,2,0.5628064870834351,8001003008.0,0.9236909747123718,0.9237,5,,,,0.009302337653934956,0.0093,5,0.9053006172180176,0.9053,5,,,,0.010257010348141193,0.0103,5
ogbl-ppa,line,sg_aug,1,0.01,1.0,events.out.tfevents.1733368543.d1015,4480.483585119247,133274,0.0028337063267827034,0.0,0.0028337063267827034,445.20989990234375,0.9456456303596497,0.9456,4,,,,0.016098804771900177,0.0200,1,0.9285933971405029,0.9286,4,,,,0.019931524991989136,0.0200,1,0.5298846960067749,8001003008.0,0.9457075595855713,0.9457,5,,,,0.014750034548342228,0.0148,5,0.9287512898445129,0.9288,5,,,,0.01758768782019615,0.0176,5
ogbl-ppa,line,sg_aug,10,0.01,10.0,events.out.tfevents.1733373041.d1015,2963.916256427765,133274,0.08988067507743835,0.0,0.08988067507743835,167.4049835205078,0.9212910532951355,0.9213,4,,,,0.028990549966692924,0.0290,4,0.8942173719406128,0.8942,4,,,,0.025546707212924957,0.0304,1,0.6256966590881348,8001003008.0,0.921846866607666,0.9218,5,,,,0.026836179196834564,0.0268,5,0.8948025107383728,0.8948,5,,,,0.027262531220912933,0.0273,5
ogbl-ppa,line,sg_aug,1000000000,0.01,1.0,events.out.tfevents.1733376019.d1015,1952.6132900714874,53309,0.17457589507102966,0.0,0.17457589507102966,1901677.375,0.9506550431251526,0.9507,4,,,,0.021252896636724472,0.0250,2,0.9290928244590759,0.9291,4,,,,0.021608756855130196,0.0264,2,0.5023765563964844,8001003008.0,0.9516797661781311,0.9517,2,,,,0.020607953891158104,0.0206,2,0.9304771423339844,0.9305,2,,,,0.020509732887148857,0.0205,2
ogbl-ppa,n2v,sg,-1,0.01,1.0,events.out.tfevents.1733358291.d1015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-ppa,n2v,sg,10,0.01,1.0,events.out.tfevents.1733356153.d1015,2099.796481370926,2814,1265357.25,2408298.5,3673655.75,2357.23193359375,0.9966796636581421,0.9968,2,,,,0.06342912465333939,0.0874,1,0.9953815340995789,0.9955,2,,,,0.06774963438510895,0.0790,2,0.1320839822292328,14515104768.0,0.9966893196105957,0.9967,5,,,,0.06550267338752747,0.0655,5,0.9954461455345154,0.9954,5,,,,0.07170309126377106,0.0717,5
ogbl-ppa,n2v,sg_aug,10,0.01,100.0,events.out.tfevents.1733358326.d1015,2039.8086824417114,2814,602768.5,0.0,602768.5,644.4633178710938,0.9878959655761719,0.9879,4,,,,9.929795487551019e-05,0.0010,2,0.9854370951652527,0.9854,4,,,,6.79468794260174e-05,0.0005,1,0.2309078574180603,10264299520.0,0.9880760312080383,0.9881,5,,,,0.00010094742174260318,0.0001,5,0.9856558442115784,0.9857,5,,,,6.530816608574241e-05,0.0001,5
ogbl-ppa,n2v,sg_aug,1000000000,0.01,1.0,events.out.tfevents.1733360408.d1015,1588.327834367752,1125,3919.968017578125,0.0,3919.968017578125,9666707.0,0.7676470875740051,0.7709,1,,,,0.012875745072960854,0.0138,3,0.762213408946991,0.7657,1,,,,0.01312133390456438,0.0139,3,1.091308832168579,10264299520.0,0.7694398760795593,0.7694,2,,,,0.013369100168347359,0.0134,2,0.7641705870628357,0.7642,2,,,,0.013219626620411873,0.0132,2
