Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,Loss/classifier_loss,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch
SBM-0.03-0.03,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736218599.d1002,21.681493043899536,79,9295.443359375,0.0,9295.443359375,35085.37109375,0.5386102199554443,0.5386,4,0.007230482064187527,0.0086,2,0.00038978757220320404,0.0007,2,0.5329933166503906,0.5330,4,0.007252709940075874,0.0079,0,0.00014615608961321414,0.0004,1,1.3563348054885864,2083241472.0,0.5737450122833252,0.5737,5,0.008694901131093502,0.0087,5,0.00048723447252996266,0.0005,5,0.5661875009536743,0.5662,5,0.007581571117043495,0.0076,5,0.00014615608961321414,0.0001,5
SBM-0.03-0.03,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736218630.d1002,22.001134157180786,79,9295.443359375,0.0,9295.443359375,35085.37109375,0.5410276055335999,0.5410,4,0.007230482064187527,0.0086,2,0.00038978757220320404,0.0007,2,0.5323125123977661,0.5323,4,0.007252709940075874,0.0079,0,0.00014615608961321414,0.0004,1,1.3563348054885864,2083241472.0,0.5748276710510254,0.5748,5,0.008694901131093502,0.0087,5,0.00048723447252996266,0.0005,5,0.5672829747200012,0.5673,5,0.007581571117043495,0.0076,5,0.00014615608961321414,0.0001,5
SBM-0.04-0.04,line,sg,10,0.01,1.0,events.out.tfevents.1736218860.d1002,24.53371500968933,3209,3.077420234680176,158.19387817382812,161.27130126953125,33.16423797607422,0.7272105813026428,0.7272,4,0.01361028105020523,0.0136,4,0.0014617034466937184,0.0018,3,0.7098766565322876,0.7099,4,0.012030184268951416,0.0120,4,0.0017051544273272157,0.0017,4,1.0211395025253296,369526784.0,0.7355718612670898,0.7356,5,0.013237410224974155,0.0132,5,0.0014617034466937184,0.0015,5,0.7162424325942993,0.7162,5,0.011781876906752586,0.0118,5,0.0009256553021259606,0.0009,5
SBM-0.04-0.04,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736218893.d1002,23.070635318756104,3209,0.05768004059791565,0.0,0.05768004059791565,0.0338556133210659,0.7531710863113403,0.7532,4,0.01495327614247799,0.0150,3,0.0007795751444064081,0.0016,2,0.7362260818481445,0.7362,4,0.012945640832185745,0.0129,4,0.0009743740083649755,0.0012,1,0.9999305009841919,369526784.0,0.7633215188980103,0.7633,5,0.016509875655174255,0.0165,5,0.001364256488159299,0.0014,5,0.7390639781951904,0.7391,5,0.012653088197112083,0.0127,5,0.0007307804771699011,0.0007,5
SBM-0.04-0.04,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736218929.d1002,22.925063848495483,3209,0.046754851937294006,0.0,0.046754851937294006,2340.069091796875,0.6675002574920654,0.6675,4,0.013293375261127949,0.0133,4,0.0011693626875057817,0.0016,3,0.6343228816986084,0.6343,4,0.010189255699515343,0.0102,4,0.0010718114208430052,0.0011,4,1.1232713460922241,369526784.0,0.6808913350105286,0.6809,5,0.013905880972743034,0.0139,5,0.0015591502888128161,0.0016,5,0.6443504095077515,0.6444,5,0.011100782081484795,0.0111,5,0.0008769365958869457,0.0009,5
SBM-0.04-0.04,n2v,sg,10,0.01,1.0,events.out.tfevents.1736218759.d1002,22.88641095161438,79,699576.75,1100956.25,1800533.0,16.906320571899414,0.7658051252365112,0.7659,3,0.015932900831103325,0.0159,4,0.0009744689450599253,0.0014,2,0.7482189536094666,0.7492,3,0.013346157036721706,0.0136,1,0.0010230926563963294,0.0012,1,0.9700520038604736,3121276416.0,0.7669366598129272,0.7669,5,0.016387494280934334,0.0164,5,0.0012668096460402012,0.0013,5,0.7488490343093872,0.7488,5,0.013166871853172779,0.0132,5,0.0016564357792958617,0.0017,5
SBM-0.04-0.04,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736218792.d1002,22.04407501220703,79,9295.443359375,0.0,9295.443359375,35085.37109375,0.534355640411377,0.5344,4,0.007230482064187527,0.0086,2,0.00038978757220320404,0.0007,2,0.5290012359619141,0.5290,4,0.007252709940075874,0.0079,0,0.00014615608961321414,0.0004,1,1.3563348054885864,2083241472.0,0.5698028802871704,0.5698,5,0.008694901131093502,0.0087,5,0.00048723447252996266,0.0005,5,0.5646047592163086,0.5646,5,0.007581571117043495,0.0076,5,0.00014615608961321414,0.0001,5
SBM-0.04-0.04,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736218825.d1002,21.460978031158447,79,9295.443359375,0.0,9295.443359375,35085.37109375,0.5373539924621582,0.5374,4,0.007230482064187527,0.0086,2,0.00038978757220320404,0.0007,2,0.5354293584823608,0.5354,4,0.007252709940075874,0.0079,0,0.00014615608961321414,0.0004,1,1.3563348054885864,2083241472.0,0.5710586309432983,0.5711,5,0.008694901131093502,0.0087,5,0.00048723447252996266,0.0005,5,0.5685673952102661,0.5686,5,0.007581571117043495,0.0076,5,0.00014615608961321414,0.0001,5
SBM-0.05-0.05,line,sg,10,0.01,1.0,events.out.tfevents.1736219184.d1002,75.51579976081848,10019,7.088105201721191,30.81195068359375,37.900054931640625,13.076601028442383,0.778549075126648,0.7785,4,0.021301699802279472,0.0214,3,0.00040561624336987734,0.0008,2,0.5017712712287903,0.5032,1,0.006476033478975296,0.0077,0,0.0,0.0008,0,1.134717583656311,545872896.0,0.7940154075622559,0.7940,5,0.02261216752231121,0.0226,5,3.120124893030152e-05,0.0000,5,0.5032397508621216,0.5032,5,0.006327121052891016,0.0063,5,0.0,0.0000,5
SBM-0.05-0.05,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736219274.d1002,58.00238823890686,10019,0.06308209896087646,0.0,0.06308209896087646,5.513319492340088,0.7155691981315613,0.7156,3,0.016316892579197884,0.0163,3,0.000436817470472306,0.0009,1,0.5059508085250854,0.5073,2,0.006895236670970917,0.0073,0,1.560013697599061e-05,0.0005,0,1.0689853429794312,,,,,,,,,,,,,,,,,,,
SBM-0.05-0.05,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736219349.d1002,71.50057435035706,10019,0.0009612277499400079,0.0,0.0009612277499400079,30160.322265625,0.5339953899383545,0.5340,4,0.008506489917635918,0.0085,4,0.0005616224952973425,0.0007,0,0.49971896409988403,0.5024,0,0.007416853215545416,0.0076,0,0.00039000343531370163,0.0007,0,1.3364815711975098,545872896.0,0.551080048084259,0.5511,5,0.009018132463097572,0.0090,5,0.0005928237223997712,0.0006,5,0.5007207989692688,0.5007,5,0.007257384713739157,0.0073,5,0.0003744032874237746,0.0004,5
