Graph,Model,Loss Function,n_negative,Learning Rate,lambda,n2v_p,n2v_q,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,GPU_usage/memory__bytes_,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/MRR,classifier/metrics/valid/Hits_1,classifier/metrics/valid/Hits_20,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_100,classifier/metrics/test/AUC_ROC,classifier/metrics/test/MRR,classifier/metrics/test/Hits_1,classifier/metrics/test/Hits_20,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_100,Loss/classifier_loss,metrics/valid/AUC_ROC,metrics/valid/MRR,metrics/valid/Hits_1,metrics/valid/Hits_20,metrics/valid/Hits_50,metrics/valid/Hits_100,metrics/test/AUC_ROC,metrics/test/MRR,metrics/test/Hits_1,metrics/test/Hits_20,metrics/test/Hits_50,metrics/test/Hits_100
SBM-0.1-0.02,n2v,sg_aug,1000000000,0.01,0.1,1.0,1.0,02-05-02h10m,15.109927415847778,79,5416.470703125,0.0,5416.470703125,38641.00390625,2083241472.0,0.5059303641319275,0.008258840069174767,0.0,0.00029038413777016103,0.0007052185828797519,0.001203019986860454,0.4964376389980316,0.007516705896705389,2.074086296488531e-05,0.0003940763999707997,0.0007674119551666081,0.0015348239103332162,1.3649752140045166,,,,,,,,,,,,
SBM-0.1-0.04,line,sg,10,0.01,0.0,1.0,1.0,02-05-02h19m,53.349894762039185,8769,15.532564163208008,109.03450775146484,124.56707000732422,0.0,14028288.0,0.6654752492904663,0.016586724668741226,0.0,0.00014255168207455426,0.0007840342586860061,0.0021026371978223324,0.5128961801528931,0.006623045541346073,0.0,3.5636647226056084e-05,0.00016036491433624178,0.0005523680592887104,1.2058885097503662,0.7115272879600525,0.01855096034705639,0.0,0.0,0.0005702067282982171,0.002922309562563896,0.5116906762123108,0.0063965716399252415,0.0,1.7818323613028042e-05,0.00010690993804018945,0.0004810947284568101
SBM-0.1-0.04,line,sg_aug,10,0.01,1.0,1.0,1.0,02-05-02h20m,49.88662648200989,8769,0.26732659339904785,0.0,0.26732659339904785,0.13947120308876038,13894144.0,0.6601169109344482,0.014271529391407967,0.0,3.5637920518638566e-05,0.000605844659730792,0.0015324305277317762,0.5318289995193481,0.007133559789508581,0.0,0.00017818323976825923,0.0002672748523764312,0.0008909161551855505,1.2471719980239868,0.7036615014076233,0.017080452293157578,3.5637920518638566e-05,7.127584103727713e-05,0.00046329296310432255,0.0021026371978223324,0.5310322046279907,0.007206024136394262,0.0,3.5636647226056084e-05,0.0001247282634722069,0.0005880046519450843
SBM-0.1-0.04,line,sg_aug,100,0.01,1.0,1.0,1.0,02-05-02h21m,49.18303442001343,8769,0.06419512629508972,0.0,0.06419512629508972,1.0977299213409424,13894144.0,0.6407662630081177,0.012837110087275505,0.0,0.0001069137651938945,0.0008196721901185811,0.0013186030555516481,0.525912344455719,0.0070381551049649715,0.0,1.7818323613028042e-05,0.0003029115032404661,0.0009800078114494681,1.2223293781280518,0.6730848550796509,0.013745983131229877,0.0,7.127584103727713e-05,0.0005702067282982171,0.0016393443802371621,0.5198904871940613,0.0071220481768250465,0.0,7.127329445211217e-05,0.00014254658890422434,0.0007840062608011067
SBM-0.1-0.04,line,sg_aug,1000000000,0.01,0.1,1.0,1.0,02-05-02h22m,17.09430480003357,8769,0.00652346620336175,0.0,0.00652346620336175,26227.240234375,13894144.0,,,,,,,,,,,,,,,,,,,,,,,,,
SBM-0.1-0.04,n2v,sg,10,0.01,0.0,1.0,1.0,02-05-02h15m,38.449498891830444,79,932741.0,951735.375,1884476.375,0.0,3120247296.0,0.5021806359291077,0.007339816074818373,0.0,0.00039201712934300303,0.0006771204643882811,0.0011404134565964341,0.5002381205558777,0.007523410953581333,0.0,0.00019600156520027667,0.0005701863556168973,0.001086917705833912,1.3567590713500977,0.5001599788665771,0.007479676511138678,3.5637920518638566e-05,0.00035637919791042805,0.000641482591163367,0.0009265859262086451,0.5007538199424744,0.007528789807111025,0.0,0.0002494565269444138,0.0004276397521607578,0.001051281113177538
SBM-0.1-0.04,n2v,sg_aug,10,0.01,100.0,1.0,1.0,02-05-02h17m,37.35948348045349,79,18129.078125,0.0,18129.078125,29645.654296875,2083241472.0,0.5037427544593811,0.007635410875082016,3.5637920518638566e-05,0.00017818959895521402,0.0004989308654330671,0.0011760513298213482,0.5011509656906128,0.007347370032221079,0.00014254658890422434,0.00032072982867248356,0.0006414596573449671,0.0011047361185774207,1.3314749002456665,0.5059303641319275,0.007991534657776356,3.5637920518638566e-05,0.0001069137651938945,0.0004989308654330671,0.00110477558337152,0.500732958316803,0.007524014450609684,0.0,0.00016036491433624178,0.0007305512554012239,0.001354192616418004
SBM-0.1-0.04,n2v,sg_aug,100,0.01,100.0,1.0,1.0,02-05-02h16m,37.66335344314575,79,5674.6533203125,0.0,5674.6533203125,38639.80078125,2083241472.0,0.5030100345611572,0.007408366538584232,3.5637920518638566e-05,0.00024946543271653354,0.000427655060775578,0.00103349972050637,0.5006294250488281,0.007491093594580889,1.7818323613028042e-05,0.00016036491433624178,0.00039200313040055335,0.0009800078114494681,1.3567299842834473,0.50458163022995,0.007553162984549999,3.5637920518638566e-05,0.00028510336414910853,0.0005345687968656421,0.00103349972050637,0.5001296997070312,0.0076664406806230545,8.909161988412961e-05,0.0002138198760803789,0.0007305512554012239,0.001069099409505725
SBM-0.1-0.04,n2v,sg_aug,1000000000,0.01,0.1,1.0,1.0,02-05-02h18m,38.00636291503906,79,5674.6533203125,0.0,5674.6533203125,38639.80078125,2083241472.0,0.5025211572647095,0.007408366538584232,3.5637920518638566e-05,0.00024946543271653354,0.000427655060775578,0.00103349972050637,0.5011067986488342,0.007491093594580889,1.7818323613028042e-05,0.00016036491433624178,0.00039200313040055335,0.0009800078114494681,1.3567299842834473,0.503545880317688,0.007553162984549999,3.5637920518638566e-05,0.00028510336414910853,0.0005345687968656421,0.00103349972050637,0.5015031099319458,0.0076664406806230545,8.909161988412961e-05,0.0002138198760803789,0.0007305512554012239,0.001069099409505725
SBM-0.1-0.06,line,sg,10,0.01,0.0,1.0,1.0,02-05-02h27m,60.236971855163574,10019,4.951908111572266,27.856168746948242,32.808074951171875,0.0,14028288.0,0.7295979857444763,0.020406130701303482,0.0,6.240249786060303e-05,0.0008112324867397547,0.0018408737378194928,0.5051835775375366,0.006712647154927254,0.0,0.0,0.0001716015103738755,0.000686406041495502,1.1419591903686523,0.7696602940559387,0.02188991941511631,0.0,0.0,6.240249786060303e-05,0.0015600624028593302,0.5036448240280151,0.0068487245589494705,0.0,0.0,4.6800410927971825e-05,0.00048360423534177244
SBM-0.1-0.06,line,sg_aug,10,0.01,1.0,1.0,1.0,02-05-02h28m,56.601614236831665,10019,0.054924849420785904,0.0,0.054924849420785904,0.0958586111664772,13894144.0,0.6789296865463257,0.014823894016444683,0.0,0.0,0.0001560062519274652,0.0015912636881694198,0.5051395893096924,0.0066853719763457775,0.0,0.0,0.00028080245829187334,0.0004992043832316995,1.0790388584136963,0.7075733542442322,0.016055546700954437,0.0,0.0,3.120124893030152e-05,0.0010296412510797381,0.5069935321807861,0.006532164756208658,0.0,0.0,4.6800410927971825e-05,0.0006552057457156479
SBM-0.1-0.06,line,sg_aug,100,0.01,1.0,1.0,1.0,02-05-02h30m,56.24634122848511,10019,0.024462781846523285,0.0,0.024462781846523285,5.468599319458008,13894144.0,0.6803643107414246,0.015561657026410103,0.0,0.0,0.000218408735236153,0.0011856474447995424,0.5020675659179688,0.006574829574674368,0.0,0.0,0.0001716015103738755,0.0006084053311496973,1.1708228588104248,0.7134018540382385,0.01676311157643795,0.0,0.0,9.360374679090455e-05,0.001123244990594685,0.5023781657218933,0.006694769486784935,0.0,0.0,0.0,0.00039000343531370163
