Graph,Model,Loss Function,n_negative,Learning Rate,lambda,n2v_p,n2v_q,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,GPU_usage/memory__bytes_,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/MRR,classifier/metrics/valid/Hits_1,classifier/metrics/valid/Hits_20,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_100,classifier/metrics/test/AUC_ROC,classifier/metrics/test/MRR,classifier/metrics/test/Hits_1,classifier/metrics/test/Hits_20,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_100,Loss/classifier_loss,metrics/valid/AUC_ROC,metrics/valid/MRR,metrics/valid/Hits_1,metrics/valid/Hits_20,metrics/valid/Hits_50,metrics/valid/Hits_100,metrics/test/AUC_ROC,metrics/test/MRR,metrics/test/Hits_1,metrics/test/Hits_20,metrics/test/Hits_50,metrics/test/Hits_100
SBM-0.1-0.02,n2v,sg_aug,1000000000,0.1,0.1,1.0,1.0,02-05-00h40m,0.10159730911254883,3,1454589.625,0.0,1454589.625,2084.724609375,2080157184.0,,,,,,,,,,,,,,,,,,,,,,,,,
SBM-0.2-0.004,line,sg,10,0.01,0.0,1.0,1.0,02-05-02h56m,76.70332837104797,12749,5.408832550048828,28.282615661621094,33.69144821166992,0.0,14028288.0,0.7732791304588318,0.016618866473436356,2.4518216378055513e-05,0.0007845829240977764,0.0014220565790310502,0.0028441131580621004,0.7584502696990967,0.012661372311413288,1.2258808055776171e-05,0.00028195258346386254,0.0005639051669277251,0.0020227034110575914,1.057130217552185,0.7921555042266846,0.019930468872189522,0.0,0.0008581375586800277,0.0020104937721043825,0.0038003234658390284,0.7651061415672302,0.012386619113385677,1.2258808055776171e-05,0.0002206585486419499,0.0006374579970724881,0.001716233091428876
SBM-0.2-0.004,line,sg_aug,10,0.01,1.0,1.0,1.0,02-05-02h58m,72.3981602191925,12749,6.628143455600366e-05,0.0,6.628143455600366e-05,9.702935218811035,13894144.0,0.7724819183349609,0.014353536069393158,0.00012259108189027756,0.0005884371930733323,0.0011768743861466646,0.0019124208483844995,0.765607476234436,0.013081018812954426,1.2258808055776171e-05,0.0003922818577848375,0.0008826341945677996,0.0020349621772766113,1.011146068572998,0.7779861688613892,0.014441181905567646,2.4518216378055513e-05,0.00036777323111891747,0.0010788014624267817,0.001961457310244441,0.7661660313606262,0.012942549772560596,1.2258808055776171e-05,0.00033098782296292484,0.0010910339187830687,0.0020839974749833345
SBM-0.2-0.004,line,sg_aug,100,0.01,1.0,1.0,1.0,02-05-02h59m,72.47375845909119,12749,5.364427124732174e-06,0.0,5.364427124732174e-06,639.6657104492188,13894144.0,0.7696841955184937,0.014373463578522205,2.4518216378055513e-05,0.00029421859653666615,0.0010542833479121327,0.0020350120030343533,0.7664220929145813,0.0132147166877985,0.0,0.00011032927432097495,0.0009561870247125626,0.002059479709714651,1.0066337585449219,0.7747757434844971,0.013829992152750492,0.0,0.00029421859653666615,0.000612955424003303,0.0015691658481955528,0.7669792771339417,0.01295522227883339,6.129404209787026e-05,0.00041679947753436863,0.0010910339187830687,0.0015936450799927115
SBM-0.2-0.004,line,sg_aug,1000000000,0.01,0.1,1.0,1.0,02-05-03h01m,72.29546761512756,12749,7.927580736577511e-05,0.0,7.927580736577511e-05,33632.68359375,13894144.0,0.6035873889923096,0.007775402162224054,2.4518216378055513e-05,0.0003432550292927772,0.0009562104241922498,0.0022556758485734463,0.6019357442855835,0.007697497494518757,0.0,0.0004780935123562813,0.00114006910007447,0.0021085150074213743,1.0054001808166504,0.6385027766227722,0.008702199906110764,0.0,0.00041680969297885895,0.0008826557896099985,0.002182121155783534,0.6355544924736023,0.008360137231647968,1.2258808055776171e-05,0.00041679947753436863,0.0007723048911429942,0.0019001152832061052
SBM-0.2-0.004,n2v,sg,10,0.01,0.0,1.0,1.0,02-05-02h52m,52.36337351799011,79,693097.25,1091128.75,1784226.0,0.0,3120247296.0,0.7744453549385071,0.014137400314211845,2.4518216378055513e-05,0.000612955424003303,0.0014220565790310502,0.002598930848762393,0.7645976543426514,0.012976408936083317,1.2258808055776171e-05,0.0002942113787867129,0.0008948929607868195,0.0020962562412023544,0.8849471211433411,0.7750789523124695,0.013822500593960285,2.4518216378055513e-05,0.00029421859653666615,0.0007600646931678057,0.0014956111554056406,0.7663588523864746,0.013215318322181702,0.0,0.00040454065310768783,0.0011032926850020885,0.0022311031352728605
SBM-0.2-0.004,n2v,sg_aug,10,0.01,100.0,1.0,1.0,02-05-02h54m,51.381919860839844,79,23448.994140625,0.0,23448.994140625,27303.79296875,2083241472.0,0.49601972103118896,0.007663407828658819,0.0,0.0,0.0,7.355464913416654e-05,0.49556946754455566,0.007406054530292749,1.2258808055776171e-05,2.4517616111552343e-05,3.677642234833911e-05,8.58116545714438e-05,0.8489899635314941,0.5399947166442871,0.007634490728378296,0.0,0.00029421859653666615,0.0006619918276555836,0.0014710929244756699,0.5396226644515991,0.0072052027098834515,0.0,0.00045357589260675013,0.0009071517852135003,0.001703974325209856
SBM-0.2-0.004,n2v,sg_aug,100,0.01,100.0,1.0,1.0,02-05-02h53m,51.69954252243042,79,7961.9501953125,0.0,7961.9501953125,35811.484375,2083241472.0,0.4972399175167084,0.007540030870586634,0.0,2.4518216378055513e-05,4.9036432756111026e-05,0.00014710929826833308,0.4945145547389984,0.007470199838280678,0.0,2.4517616111552343e-05,6.129404209787026e-05,0.00019614092889241874,0.9009517431259155,0.5326504111289978,0.007920478470623493,0.0,0.0001716275146463886,0.0003432550292927772,0.0008336193859577179,0.5272002816200256,0.007296375930309296,0.0,8.58116545714438e-05,0.0003064702032133937,0.0006129404064267874
SBM-0.2-0.004,n2v,sg_aug,1000000000,0.01,0.1,1.0,1.0,02-05-02h55m,51.44982361793518,79,7961.9501953125,0.0,7961.9501953125,35811.48046875,2083241472.0,0.49492141604423523,0.007540030870586634,0.0,2.4518216378055513e-05,4.9036432756111026e-05,0.00014710929826833308,0.4930286407470703,0.007470199838280678,0.0,2.4517616111552343e-05,6.129404209787026e-05,0.00019614092889241874,0.9009517431259155,0.5293747782707214,0.007920478470623493,0.0,0.0001716275146463886,0.0003432550292927772,0.0008336193859577179,0.526543915271759,0.007296375930309296,0.0,8.58116545714438e-05,0.0003064702032133937,0.0006129404064267874
SBM-0.2-0.02,line,sg,10,0.01,0.0,1.0,1.0,02-05-03h07m,82.90574979782104,13754,7.809085369110107,30.075258255004883,37.884342193603516,0.0,14028288.0,0.7432544827461243,0.016695832833647728,0.0,0.00063633470563218,0.0012499431613832712,0.003954365383833647,0.7296571731567383,0.01136818714439869,2.2725722374161705e-05,0.00031816010596230626,0.0008749403059482574,0.0017271549440920353,1.0288870334625244,0.7761744260787964,0.01871885545551777,0.0,9.090495586860925e-05,0.0008408708381466568,0.002886232454329729,0.7265021204948425,0.010764493606984615,0.0,0.00015908005298115313,0.0004090630100108683,0.0009203917579725385
