Graph,Model,Loss Function,n_negative,Learning Rate,lambda,Duration,Steps,metrics/MRR,metrics/Hits_50,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization
ogbl-collab,n2v,sg_aug,1000,1.0,0.01,97.99204397201538,3,0.041577234864234924,0.0012482524616643786,7106.3798828125,0.0,7106.3798828125,90290169839616.0
ogbl-collab,n2v,sg_aug,1000,1.0,0.1,96.2944438457489,3,0.041577234864234924,0.0012482524616643786,7106.3798828125,0.0,7106.3798828125,90290169839616.0
ogbl-collab,n2v,sg_aug,1000,1.0,1.0,98.52694582939148,3,0.041577234864234924,0.0012482524616643786,7106.3798828125,0.0,7106.3798828125,90290169839616.0
ogbl-collab,n2v,sg_aug,1000000000,0.01,0.01,97.3898253440857,3,0.049840595573186874,0.0025297915562987328,45005.84375,0.0,45005.84375,465217191936.0
ogbl-collab,n2v,sg_aug,1000000000,0.01,0.1,96.32997131347656,3,0.049840595573186874,0.0025297915562987328,45005.84375,0.0,45005.84375,465217191936.0
ogbl-collab,n2v,sg_aug,1000000000,0.01,1.0,96.16611838340759,3,0.049840595573186874,0.0025297915562987328,45005.84375,0.0,45005.84375,465217191936.0
ogbl-collab,n2v,sg_aug,1000000000,0.1,0.01,94.14148283004761,3,0.1668955683708191,0.04312296211719513,183.4645233154297,0.0,183.4645233154297,1461343092736.0
ogbl-collab,n2v,sg_aug,1000000000,0.1,0.1,95.58021974563599,3,0.1668955683708191,0.04312296211719513,183.4645233154297,0.0,183.4645233154297,1461343223808.0
ogbl-collab,n2v,sg_aug,1000000000,0.1,1.0,92.53108072280884,3,0.1668955683708191,0.04312296211719513,183.4645233154297,0.0,183.4645233154297,1461343092736.0
ogbl-collab,n2v,sg_aug,1000000000,1.0,0.01,95.99829459190369,3,0.041577234864234924,0.0012482524616643786,7106.3798828125,0.0,7106.3798828125,90290169839616.0
ogbl-collab,n2v,sg_aug,1000000000,1.0,0.1,93.23342943191528,3,0.041577234864234924,0.0012482524616643786,7106.3798828125,0.0,7106.3798828125,90290169839616.0
ogbl-collab,n2v,sg_aug,1000000000,1.0,1.0,98.98345899581909,3,0.041577234864234924,0.0012482524616643786,7106.3798828125,0.0,7106.3798828125,90290169839616.0
ogbl-ppa,line,sg,10,0.01,1.0,4045.7442030906677,1,0.007502157241106033,1.4512926099996548e-05,184.65802001953125,1054.4140625,1239.072021484375,83750404096.0
ogbl-ppa,n2v,sg,10,0.01,1.0,448.3261103630066,2,0.3669271767139435,1.4512926099996548e-05,1307431.75,2464040.5,3771472.25,1298218880.0
ogbl-ppa,n2v,sg,10,0.01,1.0,471.2744834423065,3,0.3669302761554718,1.4512926099996548e-05,1307425.25,2463979.5,3771404.75,1298169600.0
ogbl-ppa,n2v,sg_aug,10,0.01,0.001,426.3915345668793,3,0.07962793856859207,1.4512926099996548e-05,1362751.25,0.0,1362751.25,1727186176.0
ogbl-ppa,n2v,sg_aug,10,0.01,0.01,437.5038859844208,3,0.00882552471011877,1.4512926099996548e-05,6902904.0,0.0,6902904.0,484422304.0
ogbl-ppa,n2v,sg_aug,10,0.01,0.1,422.0922849178314,3,0.007502157241106033,1.4512926099996548e-05,12796902.0,0.0,12796902.0,6773289.5
ogbl-ppa,n2v,sg_aug,10,0.01,1.0,426.68870425224304,3,0.007502157241106033,1.4512926099996548e-05,13842558.0,0.0,13842558.0,11.057158470153809
ogbl-ppa,n2v,sg_aug,100,0.01,0.0001,419.2812650203705,3,0.038848742842674255,1.4512926099996548e-05,470640.53125,0.0,470640.53125,481296318464.0
ogbl-ppa,n2v,sg_aug,100,0.01,0.001,528.9486401081085,3,0.04969349130988121,1.4512926099996548e-05,1747317.5,0.0,1747317.5,74795941888.0
ogbl-ppa,n2v,sg_aug,1000,0.01,0.001,438.9625086784363,2,0.007934536784887314,1.4512926099996548e-05,3489.236328125,0.0,3489.236328125,5569313243136.0
ogbl-ppa,n2v,sg_aug,1000,0.01,0.01,444.89654898643494,2,0.007934536784887314,1.4512926099996548e-05,3489.236328125,0.0,3489.236328125,55693131776.0
ogbl-ppa,n2v,sg_aug,2,0.01,0.0001,454.79772114753723,2,0.009625829756259918,1.5172604435065296e-05,19808.9453125,0.0,19808.9453125,3800926519296.0
ogbl-ppa,n2v,sg_aug,2,0.01,0.001,506.1149287223816,3,0.045301903039216995,1.4512926099996548e-05,1288328.75,0.0,1288328.75,561528.0625
ogbl-ppa,n2v,sg_aug,2,0.01,0.01,443.75236535072327,2,0.009177354164421558,1.4512926099996548e-05,108249.6953125,0.0,108249.6953125,32546951168.0
ogbl-ppa,n2v,sg_aug,2,0.01,1e-05,450.3914244174957,2,0.007934536784887314,1.4512926099996548e-05,4571.111328125,0.0,4571.111328125,5224424538112.0
ogbl-ppa,n2v,sg_aug,2,0.01,1e-06,436.7152087688446,2,0.007934536784887314,1.4512926099996548e-05,3604.24365234375,0.0,3604.24365234375,5527984144384.0
ogbl-ppa,n2v,sg_aug,2,0.01,1e-07,447.95446705818176,2,0.007934536784887314,1.4512926099996548e-05,3502.6103515625,0.0,3502.6103515625,5564228698112.0
ogbl-ppa,n2v,sg_aug,20,0.01,0.001,430.3549814224243,3,0.05691853165626526,1.4512926099996548e-05,1670041.125,0.0,1670041.125,681582080.0
ogbl-ppa,n2v,sg_aug,50,0.01,0.001,497.0793206691742,3,0.04886453598737717,1.4512926099996548e-05,1767282.625,0.0,1767282.625,3036532736.0
ogbl-ppa,n2v,sg_aug,50,0.01,0.01,443.9942584037781,3,0.007502157241106033,1.4512926099996548e-05,7027291.0,0.0,7027291.0,3649020160.0
