Graph,Model,Loss Function,n_negative,Learning Rate,lambda,n2v_p,n2v_q,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/MRR,classifier/metrics/valid/Hits_1,classifier/metrics/valid/Hits_20,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_100,classifier/metrics/test/AUC_ROC,classifier/metrics/test/MRR,classifier/metrics/test/Hits_1,classifier/metrics/test/Hits_20,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_100,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/MRR,metrics/valid/Hits_1,metrics/valid/Hits_20,metrics/valid/Hits_50,metrics/valid/Hits_100,metrics/test/AUC_ROC,metrics/test/MRR,metrics/test/Hits_1,metrics/test/Hits_20,metrics/test/Hits_50,metrics/test/Hits_100,Loss/classifier_loss
PubMed,line,sg_aug,5,0.1,10.0,0.25,0.5,02-05-12h47m,36.90109968185425,9699,0.002389610279351473,0.0,0.002389610279351473,1047.7596435546875,0.644619882106781,0.039444830268621445,0.00011281588376732543,0.007445848546922207,0.014778880402445793,0.021209385246038437,0.6413239240646362,0.04253419116139412,5.6407941883662716e-05,0.009984205476939678,0.01703519932925701,0.022337544709444046,59392000.0,0.6548139452934265,0.04069552943110466,0.00011281588376732543,0.008574007079005241,0.015342960134148598,0.025947652757167816,0.649697482585907,0.040461909025907516,0.00011281588376732543,0.00789711158722639,0.018445396795868874,0.025552798062562943,0.706156313419342
PubMed,line,sg_aug,5,0.1,100.0,0.25,0.5,02-05-09h58m,36.595465660095215,9699,0.12879037857055664,0.0,0.12879037857055664,1115.3143310546875,0.6171353459358215,0.02717576175928116,0.0,0.003046028781682253,0.007220216561108828,0.013537906110286713,0.6150062680244446,0.028153888881206512,0.0004512635350693017,0.0024819495156407356,0.007840704172849655,0.012973826378583908,59392000.0,0.6319770812988281,0.02461068704724312,0.00022563176753465086,0.003497292287647724,0.007107400801032782,0.009138086810708046,0.6297990679740906,0.025393234565854073,0.0004512635350693017,0.0032152526546269655,0.007220216561108828,0.010097021237015724,1.0885947942733765
PubMed,line,sg_aug,5,0.1,100.0,0.25,0.5,02-05-12h46m,36.92771291732788,9699,0.12879037857055664,0.0,0.12879037857055664,1115.3143310546875,0.6174481511116028,0.02717576175928116,0.0,0.003046028781682253,0.007220216561108828,0.013537906110286713,0.6153099536895752,0.028153888881206512,0.0004512635350693017,0.0024819495156407356,0.007840704172849655,0.012973826378583908,59392000.0,0.6274498701095581,0.02461068704724312,0.00022563176753465086,0.003497292287647724,0.007107400801032782,0.009138086810708046,0.6270084381103516,0.025393234565854073,0.0004512635350693017,0.0032152526546269655,0.007220216561108828,0.010097021237015724,1.0885947942733765
PubMed,n2v,sg_aug,1,0.01,0.1,0.25,0.5,02-05-12h02m,165.9652600288391,3099,0.013994141481816769,0.0,0.013994141481816769,2.833359718322754,0.702835738658905,0.058290157467126846,0.0,0.0,0.0,0.0,0.7004784345626831,0.058514852076768875,0.0,0.0,0.0,0.0,2119668224.0,0.705307126045227,0.06057796999812126,0.0,0.0,0.0,0.0,0.7017332315444946,0.0621660016477108,0.0,0.0,0.0,0.0,0.46549707651138306
PubMed,n2v,sg_aug,1,0.01,1.0,0.25,0.5,02-05-11h58m,165.80206727981567,3099,0.014471517875790596,0.0,0.014471517875790596,3.6202659606933594,0.7016412019729614,0.056458886712789536,0.0,0.0,0.0,0.0,0.7006901502609253,0.05882221832871437,0.0,0.0,0.0,0.0,2119668224.0,0.7034433484077454,0.06088551506400108,0.0,0.0,0.0,0.0,0.7029707431793213,0.06475852429866791,0.0,0.0,0.0,0.0,0.5434131622314453
PubMed,n2v,sg_aug,1,0.01,10.0,0.25,0.5,02-05-11h55m,165.4718313217163,3099,0.02179718390107155,0.0,0.02179718390107155,33.64443588256836,0.7093853950500488,0.061310749500989914,0.0,0.0,0.0,0.0,0.7111867666244507,0.06088850274682045,0.0,0.0,0.0,0.00016922382928896695,2119668224.0,0.7090457081794739,0.06331924349069595,0.0,0.0,0.0,0.0,0.7100201845169067,0.06590361148118973,0.0,0.0,0.0,0.0,0.500469446182251
PubMed,n2v,sg_aug,1,0.01,100.0,0.25,0.5,02-05-11h52m,166.28496289253235,3099,0.8759146928787231,0.0,0.8759146928787231,110.52392578125,0.7633504867553711,0.08357954025268555,0.0,0.0,0.0,0.0,0.7652780413627625,0.08430107682943344,0.0,0.0,0.0,0.0,2119668224.0,0.7630898952484131,0.08754060417413712,0.0,0.0,0.0,0.0,0.7628989815711975,0.08753734827041626,0.0,0.0,0.0,0.0,0.3464010953903198
PubMed,n2v,sg_aug,1,0.1,0.1,0.25,0.5,01-29-12h59m,259.1774718761444,3099,1.4305121567304013e-06,0.0,1.4305121567304013e-06,614.7484130859375,0.7231795191764832,0.07956336438655853,0.0,0.016471119597554207,0.02639891766011715,0.04320848360657692,0.721480667591095,0.07955554127693176,5.6407941883662716e-05,0.007276624441146851,0.01923510804772377,0.03762409836053848,2128685568.0,0.7285116314888,0.08141057193279266,0.0,0.009363718330860138,0.021096570417284966,0.046480145305395126,0.7267770171165466,0.08055239915847778,0.0,0.011168772354722023,0.026737364009022713,0.035254962742328644,0.4898794889450073
PubMed,n2v,sg_aug,1,0.1,1.0,0.25,0.5,01-29-12h54m,260.9485924243927,3099,6.985772051848471e-05,0.0,6.985772051848471e-05,12481.140625,0.7118898630142212,0.07322549819946289,0.0013537906343117356,0.02154783345758915,0.025045126676559448,0.052120938897132874,0.708698570728302,0.06903582811355591,0.00016922382928896695,0.009194494225084782,0.018783845007419586,0.04704422503709793,2128685568.0,0.7112655639648438,0.07713251560926437,0.0,0.006092057563364506,0.020758122205734253,0.037793319672346115,0.708559513092041,0.07537480443716049,0.00016922382928896695,0.008517599664628506,0.022111913189291954,0.028260378167033195,0.7191048860549927
PubMed,n2v,sg_aug,1,0.1,10.0,0.25,0.5,01-29-12h49m,259.15698289871216,3099,1.4424335859075654e-05,0.0,1.4424335859075654e-05,7304.9658203125,0.7331231236457825,0.08025723695755005,0.00011281588376732543,0.008461191318929195,0.017373645678162575,0.034296028316020966,0.7333891987800598,0.07933389395475388,0.0006768953171558678,0.009476534090936184,0.019855596125125885,0.03976760059595108,2128685568.0,0.7889266610145569,0.08518604189157486,0.0,0.010040613822638988,0.02290162444114685,0.03734205663204193,0.7817266583442688,0.08433780074119568,0.0007897111936472356,0.010830325074493885,0.025891244411468506,0.035311371088027954,0.33665427565574646
PubMed,n2v,sg_aug,1,0.1,100.0,0.25,0.5,01-29-12h45m,260.41330075263977,3099,28.53763198852539,0.0,28.53763198852539,16921.755859375,0.8103393316268921,0.13441161811351776,0.0,0.00597924180328846,0.018614619970321655,0.03847021609544754,0.8123077750205994,0.1332569271326065,0.0008461191318929195,0.008686822839081287,0.02758348360657692,0.04315207526087761,2128685568.0,0.7870467901229858,0.13266676664352417,0.0,0.0055279782973229885,0.019629964604973793,0.04591606557369232,0.7877218127250671,0.13062767684459686,0.0007333032554015517,0.00445622717961669,0.023240072652697563,0.052233755588531494,0.29848039150238037
PubMed,n2v,sg_aug,10,0.01,0.1,0.25,0.5,02-05-12h27m,164.80532813072205,3099,0.10406123101711273,0.0,0.10406123101711273,2.3118672370910645,0.7024967074394226,0.0630389079451561,0.0,0.0,0.0,0.0,0.6998376250267029,0.06528376787900925,0.0,0.0,0.0,0.0,2119668224.0,0.7056836485862732,0.06648273766040802,0.0,0.0,0.0,0.0,0.7022223472595215,0.06973966211080551,0.0,0.0,0.0,0.0,0.5362277030944824
PubMed,n2v,sg_aug,10,0.01,1.0,0.25,0.5,02-05-12h24m,164.01038455963135,3099,0.11331108957529068,0.0,0.11331108957529068,1.7283600568771362,0.7040764093399048,0.06447718292474747,0.0,0.0,0.0,0.0,0.7013890743255615,0.06527820974588394,0.0,0.0,0.0,0.0,2119668224.0,0.707383930683136,0.06850829720497131,0.0,0.0,0.0,0.0,0.7029987573623657,0.07058912515640259,0.0,0.0,0.0,0.0,0.48008057475090027
PubMed,n2v,sg_aug,10,0.01,10.0,0.25,0.5,02-05-12h21m,164.39743065834045,3099,0.16278955340385437,0.0,0.16278955340385437,2.0026450157165527,0.711379885673523,0.07129298895597458,0.0,0.0,0.0,0.0,0.7099615931510925,0.0722661167383194,0.0,0.0,0.0,0.0,2119668224.0,0.7117646932601929,0.07528237253427505,0.0,0.0,0.0,0.0,0.7098371982574463,0.07573329657316208,0.0,0.0,0.0,0.0,0.4680243134498596
PubMed,n2v,sg_aug,10,0.01,100.0,0.25,0.5,02-05-12h18m,164.88700127601624,3099,0.47571542859077454,0.0,0.47571542859077454,43.964508056640625,0.7437574863433838,0.08823755383491516,0.0,0.0,0.0,0.0,0.7474181056022644,0.08819343149662018,0.0,0.0,0.0,0.0,2119668224.0,0.7428581118583679,0.09110312163829803,0.0,0.0,0.0,0.0,0.746823251247406,0.09292829781770706,0.0,0.0,0.0,0.0,0.29026833176612854
PubMed,n2v,sg_aug,10,0.1,0.1,0.25,0.5,01-29-13h35m,259.1766860485077,3099,0.0016961150104179978,0.0,0.0016961150104179978,344.2921142578125,0.7384390234947205,0.09972713142633438,0.00022563176753465086,0.018953068181872368,0.0339575819671154,0.06103339418768883,0.7368253469467163,0.09653626382350922,0.0003948555968236178,0.009814982302486897,0.024368230253458023,0.057084836065769196,2128685568.0,0.7451680302619934,0.10182888060808182,0.00011281588376732543,0.010040613822638988,0.0333935022354126,0.059566788375377655,0.7439095973968506,0.09926135838031769,0.0007897111936472356,0.011055956594645977,0.030629511922597885,0.048736460506916046,0.3322541117668152
PubMed,n2v,sg_aug,10,0.1,1.0,0.25,0.5,01-29-13h31m,259.93834376335144,3099,0.010717349126935005,0.0,0.010717349126935005,1128.7738037109375,0.7772618532180786,0.10170318931341171,0.00011281588376732543,0.021886281669139862,0.045013535767793655,0.06283845007419586,0.7824128866195679,0.09751122444868088,0.001692238263785839,0.020081227645277977,0.03739846497774124,0.058325812220573425,2128685568.0,0.7603781819343567,0.10347405076026917,0.0,0.02628610096871853,0.05291064828634262,0.07603790611028671,0.7638549208641052,0.10118547827005386,0.0005640794406645,0.02025045081973076,0.04055730998516083,0.05539260059595108,0.3793540298938751
PubMed,n2v,sg_aug,10,0.1,10.0,0.25,0.5,01-29-13h26m,259.38656735420227,3099,0.00046640870277769864,0.0,0.00046640870277769864,7680.70166015625,0.7871456742286682,0.10360947996377945,0.0,0.0015794223872944713,0.02639891766011715,0.0485108308494091,0.7874661684036255,0.09922640025615692,0.0,0.0015794223872944713,0.02025045081973076,0.05206453055143356,2128685568.0,0.7916982769966125,0.10341402143239975,0.00011281588376732543,0.012973826378583908,0.03361913189291954,0.05392599105834961,0.7945579886436462,0.10406245291233063,0.0,0.018501805141568184,0.028091154992580414,0.054828520864248276,0.3080790042877197
PubMed,n2v,sg_aug,10,0.1,100.0,0.25,0.5,01-29-13h22m,260.7401661872864,3099,0.08281271159648895,0.0,0.08281271159648895,8270.806640625,0.8226734399795532,0.11461806297302246,0.00011281588376732543,0.006994584575295448,0.01782490871846676,0.03711642697453499,0.8166810274124146,0.11322102695703506,0.00011281588376732543,0.004681859165430069,0.023070847615599632,0.03937274217605591,2128685568.0,0.8075656890869141,0.11303708702325821,0.0,0.004512635525316,0.022111913189291954,0.03486010804772377,0.800223171710968,0.11261983215808868,0.00028203972033225,0.008009927347302437,0.021152978762984276,0.035537004470825195,0.2919534742832184
PubMed,n2v,sg_aug,100,0.01,0.1,0.25,0.5,02-05-12h39m,164.26576256752014,3099,0.16930852830410004,0.0,0.16930852830410004,8362.77734375,0.6966888308525085,0.06627363711595535,0.0,0.0,0.0,0.0,0.7038347721099854,0.0671456977725029,0.0,0.0,0.0,0.0,2119668224.0,0.7001941204071045,0.06914161890745163,0.0,0.0,0.0,0.0,0.705406665802002,0.07192423939704895,0.0,0.0,0.0,0.0,0.5181905627250671
PubMed,n2v,sg_aug,100,0.01,1.0,0.25,0.5,02-05-12h36m,164.31849265098572,3099,0.3560895025730133,0.0,0.3560895025730133,5422.78125,0.7098150253295898,0.06824640184640884,0.0,0.0,0.0,0.0,0.7083724141120911,0.07024910300970078,0.0,0.0,0.0,0.0,2119668224.0,0.7128225564956665,0.06977721303701401,0.0,0.0,0.0,0.0,0.7098031640052795,0.07410063594579697,0.0,0.0,0.0,0.0,0.5061779618263245
PubMed,n2v,sg_aug,100,0.01,10.0,0.25,0.5,02-05-12h33m,165.0330789089203,3099,2.346278190612793,0.0,2.346278190612793,446.4397888183594,0.7362995743751526,0.08015146106481552,0.0,0.0,0.0,0.0,0.7367856502532959,0.08013907819986343,0.0,0.0,0.0,0.0,2119668224.0,0.7428127527236938,0.08286110311746597,0.0,0.0,0.0,0.0,0.7428495287895203,0.08422957360744476,0.0,0.0,0.0,0.0,0.3816136121749878
PubMed,n2v,sg_aug,100,0.01,100.0,0.25,0.5,02-05-12h30m,164.42779421806335,3099,6.286503791809082,0.0,6.286503791809082,2250.03759765625,0.7620379328727722,0.10719576478004456,0.0,0.0,0.0,0.0,0.7609336972236633,0.10749924182891846,0.0,0.00016922382928896695,0.00022563176753465086,0.00028203972033225,2119668224.0,0.7626932859420776,0.10807780921459198,0.0,0.0,0.0,0.0,0.7602596879005432,0.10722228139638901,0.0,5.6407941883662716e-05,5.6407941883662716e-05,0.00028203972033225,0.2648746967315674
PubMed,n2v,sg_aug,100,0.1,0.1,0.25,0.5,01-29-13h54m,259.0053663253784,3099,0.001065637799911201,0.0,0.001065637799911201,15213.1650390625,0.7223982810974121,0.0976467877626419,0.0,0.0,0.0,0.0,0.7266222834587097,0.09468932449817657,0.0,0.0,0.0,0.0,2128685568.0,0.7096162438392639,0.09402314573526382,0.0,0.0,0.0,0.0,0.7147231698036194,0.095256008207798,0.0,0.0,0.0,0.0,0.34208595752716064
PubMed,n2v,sg_aug,100,0.1,1.0,0.25,0.5,01-29-13h49m,259.7676794528961,3099,0.03202732279896736,0.0,0.03202732279896736,74404.09375,0.723200798034668,0.09523873776197433,0.00011281588376732543,0.008235559798777103,0.023465704172849655,0.040275271981954575,0.7205448150634766,0.09253194183111191,0.0,0.008235559798777103,0.016189079731702805,0.031870488077402115,2128685568.0,0.7183259725570679,0.09855246543884277,0.0,0.0,0.0,0.0,0.7171741127967834,0.0969032496213913,0.0,0.0,0.0,0.0,0.38805559277534485
PubMed,n2v,sg_aug,100,0.1,10.0,0.25,0.5,01-29-13h45m,259.9391396045685,3099,1.3113030945532955e-06,0.0,1.3113030945532955e-06,558101.25,0.7663028240203857,0.11075232923030853,0.00011281588376732543,0.00011281588376732543,0.00011281588376732543,0.0003384476585779339,0.7594064474105835,0.10442298650741577,5.6407941883662716e-05,0.00028203972033225,0.0003384476585779339,0.0005640794406645,2128685568.0,0.7469313144683838,0.10567188262939453,0.0,0.0003384476585779339,0.0006768953171558678,0.0009025270701386034,0.7431715130805969,0.10520906001329422,0.0,0.00022563176753465086,0.0005076715024188161,0.0010153430048376322,0.28127217292785645
PubMed,n2v,sg_aug,100,0.1,100.0,0.25,0.5,01-29-13h40m,260.22283458709717,3099,1.1920930376163597e-07,0.0,1.1920930376163597e-07,588295.25,0.7469925284385681,0.08118826895952225,0.0003384476585779339,0.0027075812686234713,0.004399819299578667,0.00665613729506731,0.7465003728866577,0.08115718513727188,0.0003948555968236178,0.003553700400516391,0.003948555793613195,0.00750225642696023,2128685568.0,0.7527210712432861,0.09079596400260925,0.0,0.001128158881329,0.002256317762658,0.005866426043212414,0.7507251501083374,0.08909106999635696,0.0,0.0010153430048376322,0.0032716605346649885,0.006204873789101839,0.34390830993652344
PubMed,n2v,sg_aug,5,0.01,0.1,0.25,0.5,02-05-12h15m,164.71961855888367,3099,0.06963863968849182,0.0,0.06963863968849182,0.1981794685125351,0.70225989818573,0.06268665939569473,0.0,0.0,0.0,0.0,0.701343834400177,0.06352055072784424,0.0,0.0,0.0,0.0,2119668224.0,0.7066570520401001,0.06827590614557266,0.0,0.0,0.0,0.0,0.7033336162567139,0.0701901987195015,0.0,0.0,0.0,0.0,0.5212362408638
PubMed,n2v,sg_aug,5,0.01,1.0,0.25,0.5,02-05-12h12m,164.3993525505066,3099,0.07228617370128632,0.0,0.07228617370128632,0.19894561171531677,0.7032566070556641,0.06215652450919151,0.0,0.0,0.0,0.0,0.7033268809318542,0.06318821758031845,0.0,0.0,0.0,0.0,2119668224.0,0.7050917148590088,0.06714259088039398,0.0,0.0,0.0,0.0,0.7046023607254028,0.06924720853567123,0.0,0.0,0.0,0.0,0.5580419301986694
PubMed,n2v,sg_aug,5,0.01,10.0,0.25,0.5,02-05-12h08m,164.43447732925415,3099,0.08658689260482788,0.0,0.08658689260482788,0.19821661710739136,0.705658495426178,0.06739198416471481,0.0,0.0,0.0,0.0,0.7017176151275635,0.06783165037631989,0.0,0.0,0.0,0.0,2119668224.0,0.7069656252861023,0.07029075920581818,0.0,0.0,0.0,0.0,0.7017497420310974,0.07222408056259155,0.0,0.0,0.0,0.0,0.4476681053638458
PubMed,n2v,sg_aug,5,0.01,100.0,0.25,0.5,02-05-12h05m,164.48391008377075,3099,0.16014081239700317,0.0,0.16014081239700317,1.3201042413711548,0.72940593957901,0.07927760481834412,0.0,0.0,0.0,0.0,0.7294678688049316,0.08027955144643784,0.0,0.0,0.0,0.0,2119668224.0,0.7307640314102173,0.08132684230804443,0.0,0.0,0.0,0.0,0.730647623538971,0.08355798572301865,0.0,0.0,0.0,0.0,0.31877946853637695
PubMed,n2v,sg_aug,5,0.1,0.1,0.25,0.5,01-29-13h17m,261.4091935157776,3099,0.06094473600387573,0.0,0.06094473600387573,31.604759216308594,0.7574988603591919,0.09677315503358841,0.0,0.022563176229596138,0.043885380029678345,0.05900270864367485,0.7572817802429199,0.09607153385877609,0.001184566761367023,0.014722472988069057,0.030291065573692322,0.06092057749629021,2128685568.0,0.7736852169036865,0.0998133197426796,0.0005640794406645,0.011394403874874115,0.03497292473912239,0.06125902384519577,0.7739748358726501,0.10042160749435425,0.0003384476585779339,0.01799413375556469,0.0339575819671154,0.047551896423101425,0.309823602437973
PubMed,n2v,sg_aug,5,0.1,1.0,0.25,0.5,01-29-13h12m,259.16320610046387,3099,0.07518768310546875,0.0,0.07518768310546875,56.63691329956055,0.7779513001441956,0.09686443209648132,0.0006768953171558678,0.011507220566272736,0.019968410953879356,0.042418770492076874,0.7718644738197327,0.0934033915400505,0.0010153430048376322,0.010999548248946667,0.023183664306998253,0.03604467585682869,2128685568.0,0.7310420870780945,0.09796436876058578,0.0010153430048376322,0.00958934985101223,0.026850180700421333,0.04208032414317131,0.7277475595474243,0.09725785255432129,0.004512635525316,0.012691786512732506,0.030911551788449287,0.03835739940404892,0.41409409046173096
PubMed,n2v,sg_aug,5,0.1,10.0,0.25,0.5,01-29-13h08m,259.99917244911194,3099,0.0008680858300067484,0.0,0.0008680858300067484,1005.5763549804688,0.7269288301467896,0.10542904585599899,0.00022563176753465086,0.011168772354722023,0.025722021237015724,0.06419223546981812,0.7264723777770996,0.10162143409252167,5.6407941883662716e-05,0.013819945976138115,0.03226534277200699,0.05606949329376221,2128685568.0,0.7409003973007202,0.10754325240850449,0.0006768953171558678,0.01929151639342308,0.04004963859915733,0.058100178837776184,0.7392863035202026,0.10338623821735382,0.0,0.015117328613996506,0.035424187779426575,0.0549413338303566,0.2990691363811493
PubMed,n2v,sg_aug,5,0.1,100.0,0.25,0.5,01-29-13h03m,258.8897247314453,3099,0.008563071489334106,0.0,0.008563071489334106,1866.3165283203125,0.7323958277702332,0.10811996459960938,0.0,0.0,0.0,0.0,0.7306458950042725,0.10817022621631622,0.0,0.0,0.0,0.0,2128685568.0,0.7704451680183411,0.1093972697854042,0.0,0.0003384476585779339,0.002369133522734046,0.02538357302546501,0.7707523107528687,0.1092485785484314,0.0,0.00028203972033225,0.00445622717961669,0.012917418964207172,0.22914403676986694
ogbl-citation2,line,sg_aug,1,0.01,0.1,0.25,2.0,01-29-17h14m,1828.59769821167,14837,7946.6474609375,0.0,7946.6474609375,2783.515380859375,0.4924049377441406,0.008094907738268375,3.464363544480875e-05,0.000138574541779235,0.00039262784412130713,0.0009353781351819634,0.49046650528907776,0.007950596511363983,1.1547877875273116e-05,0.000138574541779235,0.0004503672244027257,0.0008198993164114654,8017824256.0,0.5544009208679199,0.013945360668003559,2.3095755750546232e-05,0.0005658460431732237,0.0012587186647579074,0.001951591344550252,0.5587016940116882,0.013873114250600338,0.00011547877511475235,0.0003810799680650234,0.0010508568957448006,0.0018707562703639269,1.4682440757751465
ogbl-citation2,line,sg_aug,1,0.01,1.0,0.25,2.0,01-29-16h43m,1828.865531206131,14837,7914.83251953125,0.0,7914.83251953125,3061.7822265625,0.4938373267650604,0.007927346974611282,2.3095755750546232e-05,8.083514694590122e-05,0.0002309575502295047,0.000877638696692884,0.49231916666030884,0.007680470589548349,0.0,0.00025405330234207213,0.00042727147229015827,0.0008891865727491677,8017824256.0,0.5498540997505188,0.012765730731189251,1.1547877875273116e-05,0.0006928726797923446,0.000993117457255721,0.0017783731454983354,0.5548275709152222,0.012934339232742786,0.0,0.00030024483567103744,0.0012240750947967172,0.0015474156243726611,1.498867154121399
ogbl-citation2,line,sg_aug,1,0.01,10.0,0.25,2.0,01-29-16h12m,1828.7548582553864,14837,7689.712890625,0.0,7689.712890625,12076.5,0.48909470438957214,0.006248890422284603,0.0,8.083514694590122e-05,0.00026560117839835584,0.0008429950685240328,0.4880030155181885,0.006011799443513155,0.0,0.00015012241783551872,0.0003464363398961723,0.0009007344488054514,8017824256.0,0.5996142029762268,0.057454753667116165,0.0018938520224764943,0.01832648180425167,0.032045360654592514,0.04211511090397835,0.6023709177970886,0.05771529674530029,0.0009469260112382472,0.014769735746085644,0.027149060741066933,0.04078710451722145,1.4461687803268433
ogbl-citation2,line,sg_aug,1,0.01,100.0,0.25,2.0,01-29-15h41m,1828.6478116512299,14837,7925.4140625,0.0,7925.4140625,11555.537109375,0.4943516254425049,0.0067648631520569324,0.0,0.00012702665117103606,0.00025405330234207213,0.0010046653915196657,0.49351024627685547,0.006667995359748602,0.0,0.00012702665117103606,0.000357984215952456,0.0009700217633508146,8017824256.0,0.5790267586708069,0.05343121290206909,0.0,0.022044898942112923,0.03523257374763489,0.03950529173016548,0.5793390870094299,0.05372361093759537,0.005693103652447462,0.02246062271296978,0.03337336704134941,0.040429119020700455,1.39670991897583
ogbl-citation2,line,sg_aug,10,0.01,0.1,0.25,2.0,01-29-19h46m,937.265540599823,14837,7850.3720703125,0.0,7850.3720703125,0.022560348734259605,0.48792222142219543,0.00710345758125186,2.3095755750546232e-05,5.7739387557376176e-05,0.00030024483567103744,0.0007621599361300468,0.48582687973976135,0.007211327087134123,0.0,0.00011547877511475235,0.0003810799680650234,0.000796803564298898,8017824256.0,0.5853114128112793,0.013140860944986343,6.92872708896175e-05,0.0009353781351819634,0.001593607128597796,0.0031641186214983463,0.5891961455345154,0.013401591219007969,1.1547877875273116e-05,0.0005773939192295074,0.0015820593107491732,0.0029562567360699177,1.527508020401001
ogbl-citation2,line,sg_aug,10,0.01,1.0,0.25,2.0,01-29-19h30m,937.5111243724823,14837,7864.29248046875,0.0,7864.29248046875,488.6512451171875,0.48932868242263794,0.007203764282166958,2.3095755750546232e-05,5.7739387557376176e-05,0.000219409674173221,0.0009007344488054514,0.48684242367744446,0.00717628700658679,0.0,0.00019631392206065357,0.00040417572017759085,0.000715968431904912,8017824256.0,0.5875754356384277,0.01955367624759674,0.00012702665117103606,0.0020901658572256565,0.0037530602421611547,0.0058547742664813995,0.5900381803512573,0.019303839653730392,0.00019631392206065357,0.0020093307830393314,0.004399741534143686,0.007078849244862795,1.5296772718429565
ogbl-citation2,line,sg_aug,10,0.01,10.0,0.25,2.0,01-29-19h13m,937.1835191249847,14837,7702.7880859375,0.0,7702.7880859375,4202.9111328125,0.4901156723499298,0.006457534618675709,2.3095755750546232e-05,0.00011547877511475235,0.000219409674173221,0.0007621599361300468,0.48880529403686523,0.006341276224702597,0.0,0.00011547877511475235,0.000357984215952456,0.0009700217633508146,8017824256.0,0.5866909623146057,0.031804509460926056,0.0016167028807103634,0.009757956489920616,0.012425516732037067,0.016675135120749474,0.5892969965934753,0.030821071937680244,0.0019400435267016292,0.008048870600759983,0.01182502694427967,0.015300937928259373,1.4828301668167114
ogbl-citation2,line,sg_aug,10,0.01,100.0,0.25,2.0,01-29-18h57m,937.659707069397,14837,7853.65576171875,0.0,7853.65576171875,10362.123046875,0.49131450057029724,0.006504356395453215,0.0,0.00012702665117103606,0.000219409674173221,0.0009700217633508146,0.490509957075119,0.006357614882290363,0.0,0.00010393089905846864,0.00039262784412130713,0.0010277611436322331,8017824256.0,0.6042255759239197,0.06568561494350433,0.0024481501895934343,0.02234514430165291,0.04174557700753212,0.052531298249959946,0.6048220992088318,0.06571196019649506,0.00011547877511475235,0.021894777193665504,0.03669915720820427,0.049829091876745224,1.3855247497558594
ogbl-citation2,line,sg_aug,100,0.01,0.1,0.25,2.0,01-29-23h36m,848.1769306659698,14837,7846.703125,0.0,7846.703125,1997.456298828125,0.48835402727127075,0.007032683584839106,1.1547877875273116e-05,3.464363544480875e-05,0.00025405330234207213,0.0007852556882426143,0.48631033301353455,0.007139604538679123,0.0,0.00017321816994808614,0.00041572359623387456,0.0008314471924677491,8017824256.0,0.5837087035179138,0.012834801338613033,1.1547877875273116e-05,0.0009815696394070983,0.001073952647857368,0.002736847149208188,0.5875733494758606,0.012889673002064228,3.464363544480875e-05,0.0008891865727491677,0.0018014688976109028,0.002898517297580838,1.5225064754486084
ogbl-citation2,line,sg_aug,100,0.01,1.0,0.25,2.0,01-29-23h21m,848.6391434669495,14837,7678.310546875,0.0,7678.310546875,226539.671875,0.4907923936843872,0.007141639478504658,2.3095755750546232e-05,8.083514694590122e-05,0.00024250544083770365,0.000877638696692884,0.4888001084327698,0.007098932284861803,0.0,0.00019631392206065357,0.0004965587286278605,0.0008198993164114654,8017824256.0,0.5877488255500793,0.01721068285405636,0.00012702665117103606,0.001351101673208177,0.002979352604597807,0.004815465305000544,0.5925188660621643,0.01710456609725952,9.238302300218493e-05,0.0015243198722600937,0.003106379183009267,0.004896300379186869,1.516418218612671
ogbl-citation2,line,sg_aug,100,0.01,10.0,0.25,2.0,01-29-23h07m,848.1622769832611,14837,7449.38671875,0.0,7449.38671875,792256.875,0.489002525806427,0.006279921159148216,0.0,0.00010393089905846864,0.00024250544083770365,0.0008198993164114654,0.48781725764274597,0.006004563067108393,0.0,0.00015012241783551872,0.00033488846383988857,0.0008891865727491677,8017824256.0,0.5998773574829102,0.05891074985265732,0.0016051550628617406,0.019654488191008568,0.03423945605754852,0.045764241367578506,0.6018895506858826,0.05840860307216644,0.0006697769276797771,0.018661370500922203,0.0297242384403944,0.0438934825360775,1.4228578805923462
ogbl-citation2,line,sg_aug,100,0.01,100.0,0.25,2.0,01-29-20h02m,119.22065019607544,2328,8509.4111328125,0.0,8509.4111328125,1088721.125,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,line,sg_aug,100,0.01,100.0,0.25,2.0,01-29-22h52m,848.2223334312439,14837,7688.7138671875,0.0,7688.7138671875,834965.0625,0.49441665410995483,0.006784956436604261,0.0,0.00011547877511475235,0.00024250544083770365,0.0010162132093682885,0.49333587288856506,0.006680113263428211,0.0,0.00011547877511475235,0.0003810799680650234,0.000877638696692884,8017824256.0,0.5773720741271973,0.052878376096487045,0.0005081066046841443,0.023038016632199287,0.03508245199918747,0.04112199321389198,0.577424168586731,0.05306633189320564,0.0007737078121863306,0.020786181092262268,0.03191833570599556,0.03881241753697395,1.3920512199401855
