Graph,Model,Loss Function,n_negative,Learning Rate,lambda,n2v_p,n2v_q,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/MRR,classifier/metrics/valid/Hits_20,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_100,classifier/metrics/test/AUC_ROC,classifier/metrics/test/MRR,classifier/metrics/test/Hits_20,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_100,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/MRR,metrics/valid/Hits_20,metrics/valid/Hits_50,metrics/valid/Hits_100,metrics/test/AUC_ROC,metrics/test/MRR,metrics/test/Hits_20,metrics/test/Hits_50,metrics/test/Hits_100,Loss/classifier_loss,classifier/metrics/valid/Hits_1,classifier/metrics/test/Hits_1,metrics/valid/Hits_1,metrics/test/Hits_1
PubMed,n2v,sg,10,0.1,0.0,1.0,1.0,02-05-01h20m,262.0946388244629,3099,6956.66259765625,27802.109375,34758.7734375,0.0,0.7633144855499268,0.18450406193733215,0.039147112518548965,0.08528880774974823,0.15489621460437775,0.7643119096755981,0.17665411531925201,0.02634250931441784,0.0705663338303566,0.12009251117706299,3165691392.0,0.8430944681167603,0.1803731471300125,0.007333032321184874,0.05776173248887062,0.07355595380067825,0.8396110534667969,0.17602071166038513,0.027301443740725517,0.04704422503709793,0.07349954545497894,0.08829712867736816,0.0003384476585779339,0.0,0.0021435017697513103,0.00022563176753465086
PubMed,n2v,sg,10,0.1,0.0,1.0,2.0,02-05-01h25m,267.86927580833435,3099,5047.63037109375,29916.79296875,34964.421875,0.0,0.8115343451499939,0.18199235200881958,0.038018953055143356,0.07073555886745453,0.12161552160978317,0.814156174659729,0.1750534623861313,0.03474729135632515,0.0802685022354126,0.0969652533531189,3165691392.0,0.8010929226875305,0.18595346808433533,0.013199458830058575,0.0727662444114685,0.12116426229476929,0.8051562309265137,0.18116161227226257,0.03570622578263283,0.07468411326408386,0.14728114008903503,0.029716243967413902,0.00022563176753465086,0.0,0.0006768953171558678,0.009702165611088276
PubMed,n2v,sg,10,0.1,0.0,1.0,4.0,02-05-01h29m,275.81896471977234,3099,4637.802734375,30632.48046875,35270.28125,0.0,0.7995588183403015,0.1715906709432602,0.0012409747578203678,0.057648915797472,0.1147337555885315,0.7999700307846069,0.16704997420310974,0.00445622717961669,0.050033845007419586,0.10661101341247559,3165691392.0,0.7802170515060425,0.16966846585273743,0.01195848360657692,0.05189530551433563,0.09521660953760147,0.7765294909477234,0.16956493258476257,0.00789711158722639,0.05499774217605591,0.09042192995548248,0.1613902449607849,0.0,0.0,0.0,0.00016922382928896695
PubMed,n2v,sg,10,0.1,0.0,2.0,0.25,02-05-01h34m,263.4077169895172,3099,6480.9560546875,27298.53515625,33779.4921875,0.0,0.8097394108772278,0.19036462903022766,0.02290162444114685,0.058212995529174805,0.10627256333827972,0.8069403171539307,0.17766375839710236,0.01810694858431816,0.0641358271241188,0.12342057377099991,3165691392.0,0.8501136898994446,0.1758456826210022,0.0,0.0,0.0,0.8479673266410828,0.16624648869037628,0.0,0.0,0.00016922382928896695,0.10868990421295166,0.0004512635350693017,0.00011281588376732543,0.0,0.0
PubMed,n2v,sg,10,0.1,0.0,2.0,0.5,02-05-01h39m,264.9778299331665,3099,6474.8701171875,27727.078125,34201.94921875,0.0,0.8289982080459595,0.17132844030857086,0.02030685916543007,0.054490070790052414,0.0980370044708252,0.8253651857376099,0.16282843053340912,0.02036326751112938,0.04174187779426575,0.09899593889713287,3165691392.0,0.7923083305358887,0.17588281631469727,0.00011281588376732543,0.00011281588376732543,0.00022563176753465086,0.7897048592567444,0.1683385968208313,5.6407941883662716e-05,5.6407941883662716e-05,0.00016922382928896695,0.05807846412062645,0.0020306860096752644,0.00028203972033225,0.0,0.0
PubMed,n2v,sg,10,0.1,0.0,2.0,1.0,02-05-01h43m,264.6585729122162,3099,6480.9560546875,27298.53515625,33779.4921875,0.0,0.8085020780563354,0.19036462903022766,0.02290162444114685,0.058212995529174805,0.10627256333827972,0.8063482046127319,0.17766375839710236,0.01810694858431816,0.0641358271241188,0.12342057377099991,3165691392.0,0.8493391871452332,0.1758456826210022,0.0,0.0,0.0,0.8458518981933594,0.16624648869037628,0.0,0.0,0.00016922382928896695,0.10868990421295166,0.0004512635350693017,0.00011281588376732543,0.0,0.0
PubMed,n2v,sg,10,0.1,0.0,2.0,2.0,02-05-01h48m,270.3094608783722,3099,7372.8466796875,27339.60546875,34712.453125,0.0,0.7801055312156677,0.17467732727527618,0.014440433122217655,0.05144404247403145,0.09724729508161545,0.7801706194877625,0.1694425344467163,0.02064530737698078,0.04411100968718529,0.08765794336795807,3165691392.0,0.8290117383003235,0.17826233804225922,0.024593861773610115,0.05922833830118179,0.10661101341247559,0.8294693231582642,0.17515933513641357,0.02284521609544754,0.04946976527571678,0.09030911326408386,0.06724691390991211,0.00022563176753465086,0.00011281588376732543,0.00022563176753465086,0.003553700400516391
PubMed,n2v,sg,10,0.1,0.0,2.0,4.0,02-05-01h53m,268.68658542633057,3099,5909.0341796875,27300.0078125,33209.04296875,0.0,0.8092090487480164,0.17076227068901062,0.002256317762658,0.004061372019350529,0.007220216561108828,0.8094633221626282,0.1674090474843979,0.0031588447745889425,0.005810018163174391,0.007953519932925701,3165691392.0,0.8007411360740662,0.174589604139328,0.0012409747578203678,0.0056407940573990345,0.008122744038701057,0.7977882027626038,0.17104685306549072,0.0026511731557548046,0.006768953055143356,0.011112364940345287,0.05779562145471573,0.0,0.0005076715024188161,0.0,0.00016922382928896695
PubMed,n2v,sg,10,0.1,0.0,4.0,0.25,02-05-01h58m,262.796507358551,3099,6480.9560546875,27298.53515625,33779.4921875,0.0,0.8094758987426758,0.19036462903022766,0.02290162444114685,0.058212995529174805,0.10627256333827972,0.8065322041511536,0.17766375839710236,0.01810694858431816,0.0641358271241188,0.12342057377099991,3165691392.0,0.8502902388572693,0.1758456826210022,0.0,0.0,0.0,0.8465940952301025,0.16624648869037628,0.0,0.0,0.00016922382928896695,0.10868990421295166,0.0004512635350693017,0.00011281588376732543,0.0,0.0
PubMed,n2v,sg,10,0.1,0.0,4.0,0.5,02-05-02h02m,262.63829803466797,3099,6480.9560546875,27298.53515625,33779.4921875,0.0,0.8083782196044922,0.19036462903022766,0.02290162444114685,0.058212995529174805,0.10627256333827972,0.8078370690345764,0.17766375839710236,0.01810694858431816,0.0641358271241188,0.12342057377099991,3165691392.0,0.851860523223877,0.1758456826210022,0.0,0.0,0.0,0.8485813736915588,0.16624648869037628,0.0,0.0,0.00016922382928896695,0.10868990421295166,0.0004512635350693017,0.00011281588376732543,0.0,0.0
PubMed,n2v,sg,10,0.1,0.0,4.0,1.0,02-05-02h07m,263.6059539318085,3099,6480.9560546875,27298.53515625,33779.4921875,0.0,0.8096655607223511,0.19036462903022766,0.02290162444114685,0.058212995529174805,0.10627256333827972,0.807134747505188,0.17766375839710236,0.01810694858431816,0.0641358271241188,0.12342057377099991,3165691392.0,0.8490179777145386,0.1758456826210022,0.0,0.0,0.0,0.8488544225692749,0.16624648869037628,0.0,0.0,0.00016922382928896695,0.10868990421295166,0.0004512635350693017,0.00011281588376732543,0.0,0.0
PubMed,n2v,sg,10,0.1,0.0,4.0,2.0,02-05-02h11m,271.55242466926575,3099,7372.8466796875,27339.60546875,34712.453125,0.0,0.7775519490242004,0.17467732727527618,0.014440433122217655,0.05144404247403145,0.09724729508161545,0.7830267548561096,0.1694425344467163,0.02064530737698078,0.04411100968718529,0.08765794336795807,3165691392.0,0.8286680579185486,0.17826233804225922,0.024593861773610115,0.05922833830118179,0.10661101341247559,0.8317225575447083,0.17515933513641357,0.02284521609544754,0.04946976527571678,0.09030911326408386,0.06724691390991211,0.00022563176753465086,0.00011281588376732543,0.00022563176753465086,0.003553700400516391
PubMed,n2v,sg,10,0.1,0.0,4.0,4.0,02-05-02h16m,257.5250885486603,3099,6187.5849609375,28027.896484375,34215.48046875,0.0,0.7863779067993164,0.17699900269508362,0.03136281669139862,0.07028429210186005,0.144404336810112,0.7820329070091248,0.17142675817012787,0.027357852086424828,0.06876128166913986,0.14147111773490906,3165691392.0,0.8016138672828674,0.1876603215932846,0.02154783345758915,0.05505415052175522,0.09228339046239853,0.7969248294830322,0.18166720867156982,0.023465704172849655,0.037906136363744736,0.08218637108802795,0.11347267031669617,0.003384476527571678,5.6407941883662716e-05,0.0010153430048376322,0.004625451285392046
PubMed,n2v,sg,10,0.1,1.0,0.25,0.25,01-28-00h33m,268.34599256515503,3099,6931.7939453125,28275.859375,35207.65234375,243323.734375,0.7897650003433228,0.17519590258598328,0.01917869970202446,0.030685920268297195,0.042757220566272736,0.7914480566978455,0.17141970992088318,0.017486462369561195,0.032998647540807724,0.04557761549949646,3165691392.0,0.8019518256187439,0.18002040684223175,0.039259929209947586,0.08021209388971329,0.13346119225025177,0.8065921664237976,0.17623978853225708,0.022111913189291954,0.08387860655784607,0.12646660208702087,0.08324211090803146,,,,
PubMed,n2v,sg,10,0.1,1.0,0.25,0.5,01-28-00h37m,273.54010915756226,3099,6304.81005859375,28935.27734375,35240.0859375,259583.09375,0.7925422787666321,0.17843852937221527,0.02651173248887062,0.07502256333827972,0.11890794336795807,0.7946256995201111,0.17615564167499542,0.02899368293583393,0.07361236214637756,0.10582129657268524,3165691392.0,0.8225322961807251,0.17752648890018463,0.01917869970202446,0.04772111773490906,0.11507219821214676,0.8174757957458496,0.1721639186143875,0.018332581967115402,0.05787454918026924,0.11845667660236359,0.05512931942939758,,,,
PubMed,n2v,sg,10,0.1,1.0,0.25,1.0,01-28-00h42m,277.672456741333,3099,4711.61767578125,30195.87890625,34907.49609375,233322.59375,0.8111445903778076,0.17518045008182526,0.034296028316020966,0.0700586661696434,0.12849728763103485,0.8097441792488098,0.1700204610824585,0.03689079359173775,0.059341154992580414,0.1147337555885315,3165691392.0,0.8165444135665894,0.17574739456176758,0.001128158881329,0.003384476527571678,0.005302346311509609,0.8166276812553406,0.17339739203453064,0.0024819495156407356,0.003384476527571678,0.0054715704172849655,0.1066264659166336,,,,
PubMed,n2v,sg,10,0.1,1.0,0.25,2.0,01-28-00h47m,281.9631197452545,3099,4069.5693359375,36193.35546875,40262.92578125,224867.84375,0.800352931022644,0.16506871581077576,0.016471119597554207,0.021096570417284966,0.08799638599157333,0.7957372069358826,0.16123202443122864,0.008517599664628506,0.04597247391939163,0.07682761549949646,3165691392.0,0.831769585609436,0.1615743637084961,0.004738267045468092,0.029332129284739494,0.046480145305395126,0.8243066668510437,0.15901601314544678,0.006712545175105333,0.024932309985160828,0.04360333830118179,0.10305412113666534,,,,
PubMed,n2v,sg,10,0.1,1.0,0.25,4.0,01-28-00h52m,279.3051211833954,3099,2765.247314453125,30813.962890625,33579.2109375,149616.671875,0.7922841310501099,0.1493549346923828,0.0020306860096752644,0.014666064642369747,0.034183211624622345,0.7920286059379578,0.14754121005535126,0.011450812220573425,0.015060920268297195,0.028542418032884598,3165691392.0,0.8109443187713623,0.15776027739048004,0.01026624534279108,0.0430956669151783,0.07062274217605591,0.8083832263946533,0.1536562591791153,0.01788131706416607,0.03813176974654198,0.08303248882293701,0.207028329372406,,,,
PubMed,n2v,sg,10,0.1,1.0,0.5,0.25,01-28-00h57m,276.1482355594635,3099,6931.7939453125,28275.859375,35207.65234375,243323.734375,0.788568913936615,0.17519590258598328,0.01917869970202446,0.030685920268297195,0.042757220566272736,0.7916812896728516,0.17141970992088318,0.017486462369561195,0.032998647540807724,0.04557761549949646,3165691392.0,0.8036333322525024,0.18002040684223175,0.039259929209947586,0.08021209388971329,0.13346119225025177,0.806074321269989,0.17623978853225708,0.022111913189291954,0.08387860655784607,0.12646660208702087,0.08324211090803146,,,,
PubMed,n2v,sg,10,0.1,1.0,0.5,0.5,01-28-01h02m,272.8149137496948,3099,6931.7939453125,28275.859375,35207.65234375,243323.734375,0.7912216782569885,0.17519590258598328,0.01917869970202446,0.030685920268297195,0.042757220566272736,0.7928877472877502,0.17141970992088318,0.017486462369561195,0.032998647540807724,0.04557761549949646,3165691392.0,0.8065657019615173,0.18002040684223175,0.039259929209947586,0.08021209388971329,0.13346119225025177,0.8069010972976685,0.17623978853225708,0.022111913189291954,0.08387860655784607,0.12646660208702087,0.08324211090803146,,,,
PubMed,n2v,sg,10,0.1,1.0,0.5,1.0,01-28-01h06m,274.6172122955322,3099,6304.81005859375,28935.27734375,35240.0859375,259583.09375,0.7914929389953613,0.17843852937221527,0.02651173248887062,0.07502256333827972,0.11890794336795807,0.7984751462936401,0.17615564167499542,0.02899368293583393,0.07361236214637756,0.10582129657268524,3165691392.0,0.8209057450294495,0.17752648890018463,0.01917869970202446,0.04772111773490906,0.11507219821214676,0.8208680152893066,0.1721639186143875,0.018332581967115402,0.05787454918026924,0.11845667660236359,0.05512931942939758,,,,
PubMed,n2v,sg,10,0.1,1.0,0.5,2.0,01-28-01h11m,273.0167200565338,3099,5129.70947265625,31504.54296875,36634.25390625,216318.140625,0.8033486008644104,0.17362402379512787,0.006881768815219402,0.011168772354722023,0.013425090350210667,0.8058651685714722,0.16447263956069946,0.006825360935181379,0.00958934985101223,0.012691786512732506,3165691392.0,0.8193314671516418,0.17054235935211182,0.02414259873330593,0.0452391691505909,0.059566788375377655,0.8181357383728027,0.16548848152160645,0.017655685544013977,0.04230595752596855,0.05984882637858391,0.0933232381939888,,,,
PubMed,n2v,sg,10,0.1,1.0,0.5,4.0,01-28-01h16m,274.2488625049591,3099,3409.1376953125,28044.87890625,31454.015625,226226.75,0.8120443820953369,0.15966135263442993,0.0054151625372469425,0.02053249068558216,0.08167870342731476,0.8110582828521729,0.15138877928256989,0.0055843861773610115,0.026680955663323402,0.07993005216121674,3165691392.0,0.8057843446731567,0.16879311203956604,0.021322201937437057,0.08765794336795807,0.11507219821214676,0.8048496842384338,0.1633126437664032,0.03350631892681122,0.06131543219089508,0.13188177347183228,0.09132124483585358,,,,
PubMed,n2v,sg,10,0.1,1.0,1.0,0.25,01-28-01h20m,276.1083974838257,3099,6931.7939453125,28275.859375,35207.65234375,243323.734375,0.7884000539779663,0.17519590258598328,0.01917869970202446,0.030685920268297195,0.042757220566272736,0.7916383743286133,0.17141970992088318,0.017486462369561195,0.032998647540807724,0.04557761549949646,3165691392.0,0.8029763102531433,0.18002040684223175,0.039259929209947586,0.08021209388971329,0.13346119225025177,0.8062807321548462,0.17623978853225708,0.022111913189291954,0.08387860655784607,0.12646660208702087,0.08324211090803146,,,,
PubMed,n2v,sg,10,0.1,1.0,1.0,0.5,01-28-01h25m,269.0522198677063,3099,6931.7939453125,28275.859375,35207.65234375,243323.734375,0.7916901707649231,0.17519590258598328,0.01917869970202446,0.030685920268297195,0.042757220566272736,0.7905240654945374,0.17141970992088318,0.017486462369561195,0.032998647540807724,0.04557761549949646,3165691392.0,0.8070327639579773,0.18002040684223175,0.039259929209947586,0.08021209388971329,0.13346119225025177,0.8055931329727173,0.17623978853225708,0.022111913189291954,0.08387860655784607,0.12646660208702087,0.08324211090803146,,,,
PubMed,n2v,sg,10,0.1,1.0,1.0,1.0,01-28-01h30m,268.70022320747375,3099,6955.880859375,27666.162109375,34622.04296875,273438.96875,0.7797428369522095,0.17784762382507324,0.0009025270701386034,0.001692238263785839,0.0025947652757167816,0.7779921293258667,0.17456912994384766,0.0007333032554015517,0.0014101985143497586,0.0028203970286995173,3165691392.0,0.8084483742713928,0.17353838682174683,0.012296930886805058,0.06859205663204193,0.1288357377052307,0.8071457743644714,0.17137950658798218,0.023804152384400368,0.06362815946340561,0.13487139344215393,0.06061922013759613,,,,
PubMed,n2v,sg,10,0.1,1.0,1.0,2.0,01-28-01h35m,273.76395082473755,3099,5628.607421875,27876.388671875,33504.99609375,256537.109375,0.7855270504951477,0.1787487268447876,0.004625451285392046,0.018276173621416092,0.04433664306998253,0.7890647649765015,0.17333251237869263,0.00445622717961669,0.011507220566272736,0.03266019746661186,3165691392.0,0.8104599118232727,0.16956524550914764,0.00011281588376732543,0.00022563176753465086,0.0003384476585779339,0.813535213470459,0.1642661988735199,0.00011281588376732543,0.00016922382928896695,0.0005640794406645,0.07272176444530487,,,,
PubMed,n2v,sg,10,0.1,1.0,1.0,4.0,01-28-01h39m,276.8394067287445,3099,4167.54150390625,36719.3828125,40886.92578125,222740.328125,0.7833473086357117,0.17774268984794617,0.012522563338279724,0.041516244411468506,0.13379964232444763,0.7816095948219299,0.1721842736005783,0.008856046944856644,0.042587995529174805,0.10700586438179016,3165691392.0,0.8089815378189087,0.17987176775932312,0.003610108280554414,0.014778880402445793,0.025609206408262253,0.8074442148208618,0.17227745056152344,0.004061372019350529,0.013199458830058575,0.030967960134148598,0.10923253744840622,,,,
PubMed,n2v,sg,10,0.1,1.0,2.0,0.25,01-28-01h44m,274.50505447387695,3099,6931.7939453125,28275.859375,35207.65234375,243323.734375,0.7930213809013367,0.17519590258598328,0.01917869970202446,0.030685920268297195,0.042757220566272736,0.7929892539978027,0.17141970992088318,0.017486462369561195,0.032998647540807724,0.04557761549949646,3165691392.0,0.8065109848976135,0.18002040684223175,0.039259929209947586,0.08021209388971329,0.13346119225025177,0.8079207539558411,0.17623978853225708,0.022111913189291954,0.08387860655784607,0.12646660208702087,0.08324211090803146,,,,
PubMed,n2v,sg,10,0.1,1.0,2.0,0.5,01-28-01h49m,271.57698106765747,3099,6931.7939453125,28275.859375,35207.65234375,243323.734375,0.7929675579071045,0.17519590258598328,0.01917869970202446,0.030685920268297195,0.042757220566272736,0.7905034422874451,0.17141970992088318,0.017486462369561195,0.032998647540807724,0.04557761549949646,3165691392.0,0.807166576385498,0.18002040684223175,0.039259929209947586,0.08021209388971329,0.13346119225025177,0.8051415681838989,0.17623978853225708,0.022111913189291954,0.08387860655784607,0.12646660208702087,0.08324211090803146,,,,
PubMed,n2v,sg,10,0.1,1.0,2.0,1.0,01-28-01h54m,277.6707446575165,3099,6931.7939453125,28275.859375,35207.65234375,243323.734375,0.7975019216537476,0.17519590258598328,0.01917869970202446,0.030685920268297195,0.042757220566272736,0.7911084890365601,0.17141970992088318,0.017486462369561195,0.032998647540807724,0.04557761549949646,3165691392.0,0.8084744215011597,0.18002040684223175,0.039259929209947586,0.08021209388971329,0.13346119225025177,0.8049009442329407,0.17623978853225708,0.022111913189291954,0.08387860655784607,0.12646660208702087,0.08324211090803146,,,,
PubMed,n2v,sg,10,0.1,1.0,2.0,2.0,01-28-01h59m,283.9370141029358,3099,6762.65283203125,30809.375,37572.02734375,246631.109375,0.7905493378639221,0.17543545365333557,0.04117779806256294,0.07603790611028671,0.16234205663204193,0.7912167310714722,0.1693739891052246,0.03356272727251053,0.06752030551433563,0.1250564008951187,3165691392.0,0.8233352303504944,0.17721907794475555,0.025496389716863632,0.09239620715379715,0.12962545454502106,0.8258421421051025,0.171597421169281,0.008743231184780598,0.05894630029797554,0.13729692995548248,0.042880259454250336,,,,
PubMed,n2v,sg,10,0.1,1.0,2.0,4.0,01-28-02h04m,266.06340885162354,3099,6041.69970703125,27136.505859375,33178.20703125,286327.625,0.8000470399856567,0.18572235107421875,0.031024368479847908,0.05505415052175522,0.08856046944856644,0.8014352321624756,0.1782105416059494,0.014045577496290207,0.05324909836053848,0.08156588673591614,3165691392.0,0.8059757947921753,0.17953281104564667,0.0,0.001805054140277207,0.00665613729506731,0.8073732256889343,0.17107771337032318,0.00028203972033225,0.0027075812686234713,0.006317689549177885,0.19289150834083557,,,,
PubMed,n2v,sg,10,0.1,1.0,4.0,0.25,01-28-02h08m,278.9626567363739,3099,6931.7939453125,28275.859375,35207.65234375,243323.734375,0.7944630980491638,0.17519590258598328,0.01917869970202446,0.030685920268297195,0.042757220566272736,0.7898085117340088,0.17141970992088318,0.017486462369561195,0.032998647540807724,0.04557761549949646,3165691392.0,0.8073122501373291,0.18002040684223175,0.039259929209947586,0.08021209388971329,0.13346119225025177,0.8054279685020447,0.17623978853225708,0.022111913189291954,0.08387860655784607,0.12646660208702087,0.08324211090803146,,,,
PubMed,n2v,sg,10,0.1,1.0,4.0,0.5,01-28-02h13m,272.9634790420532,3099,6931.7939453125,28275.859375,35207.65234375,243323.734375,0.7907261848449707,0.17519590258598328,0.01917869970202446,0.030685920268297195,0.042757220566272736,0.7917714715003967,0.17141970992088318,0.017486462369561195,0.032998647540807724,0.04557761549949646,3165691392.0,0.8061295747756958,0.18002040684223175,0.039259929209947586,0.08021209388971329,0.13346119225025177,0.805580735206604,0.17623978853225708,0.022111913189291954,0.08387860655784607,0.12646660208702087,0.08324211090803146,,,,
PubMed,n2v,sg,10,0.1,1.0,4.0,1.0,01-28-02h18m,260.95324420928955,3099,6931.7939453125,28275.859375,35207.65234375,243323.734375,0.7910510897636414,0.17519590258598328,0.01917869970202446,0.030685920268297195,0.042757220566272736,0.7902452945709229,0.17141970992088318,0.017486462369561195,0.032998647540807724,0.04557761549949646,3165691392.0,0.8041387796401978,0.18002040684223175,0.039259929209947586,0.08021209388971329,0.13346119225025177,0.8044642806053162,0.17623978853225708,0.022111913189291954,0.08387860655784607,0.12646660208702087,0.08324211090803146,,,,
PubMed,n2v,sg,10,0.1,1.0,4.0,2.0,01-28-02h22m,283.68863892555237,3099,6762.65283203125,30809.375,37572.02734375,246631.109375,0.7899119257926941,0.17543545365333557,0.04117779806256294,0.07603790611028671,0.16234205663204193,0.7910566926002502,0.1693739891052246,0.03356272727251053,0.06752030551433563,0.1250564008951187,3165691392.0,0.8238998651504517,0.17721907794475555,0.025496389716863632,0.09239620715379715,0.12962545454502106,0.8267064690589905,0.171597421169281,0.008743231184780598,0.05894630029797554,0.13729692995548248,0.042880259454250336,,,,
PubMed,n2v,sg,10,0.1,1.0,4.0,4.0,01-28-02h27m,273.1464750766754,3099,6151.515625,27882.41796875,34033.93359375,237013.578125,0.7642268538475037,0.17165370285511017,0.011394403874874115,0.03643953055143356,0.09092960506677628,0.7636077404022217,0.16960670053958893,0.008799638599157333,0.030967960134148598,0.07254061102867126,3165691392.0,0.8061530590057373,0.1795182228088379,0.004399819299578667,0.008461191318929195,0.01568140834569931,0.8036821484565735,0.17614220082759857,0.00513312267139554,0.011845667846500874,0.01934792473912239,0.08702224493026733,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,0.25,01-27-23h48m,1505.1647350788116,2859,172590.90625,791568.25,964159.125,3205942.25,0.8406044244766235,0.06493411958217621,0.008684003725647926,0.02106332965195179,0.03540579229593277,0.8421128988265991,0.06638781726360321,0.011570973321795464,0.0212827380746603,0.031618088483810425,19257825280.0,0.8441832065582275,0.06761074811220169,0.008926509879529476,0.01731026917695999,0.03358122706413269,0.8455950021743774,0.06950507313013077,0.006155018694698811,0.016790613532066345,0.03814264014363289,0.8486519455909729,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,0.25,01-28-12h02m,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,0.25,01-28-14h45m,0.0005180835723876953,0,12855456.0,44645696.0,57501152.0,113.31439971923828,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,0.25,01-28-17h06m,0.0004818439483642578,0,12855456.0,44613848.0,57469304.0,113.31439971923828,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,0.25,01-28-17h09m,903.6984798908234,1429,752832.75,3583709.0,4336542.0,3269610.75,0.4815275967121124,0.006026139948517084,6.92872708896175e-05,0.00027714908355847,0.0005081066046841443,0.4770054519176483,0.005907655693590641,4.6191511501092464e-05,0.00024250544083770365,0.0004965587286278605,31983458304.0,0.7621563076972961,0.04273615777492523,0.004607603419572115,0.007852557115256786,0.012044436298310757,0.7615835666656494,0.04265497997403145,0.0027252992149442434,0.009365328587591648,0.012286942452192307,1.1513293981552124,0.0,0.0,0.00010393089905846864,0.00012702665117103606
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,0.5,01-28-00h14m,1571.3683915138245,2859,166652.25,799082.75,965735.0,3216029.25,0.8348226547241211,0.059848714619874954,0.010762622579932213,0.021375121548771858,0.03488614037632942,0.8364339470863342,0.061719782650470734,0.010831909254193306,0.021582983434200287,0.03013996034860611,19257825280.0,0.8366515040397644,0.061025723814964294,0.012933623045682907,0.02127119153738022,0.03411243110895157,0.8381872177124023,0.06287787109613419,0.007875652983784676,0.017010023817420006,0.0422421358525753,0.8391346335411072,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,0.5,01-28-12h03m,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,0.5,01-28-14h46m,0.0005345344543457031,0,12783546.0,44609092.0,57392640.0,113.31439971923828,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,0.5,01-28-17h07m,0.0005023479461669922,0,12783546.0,44611384.0,57394928.0,113.31439971923828,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,0.5,01-28-17h25m,898.9115526676178,1429,753753.875,3575083.5,4328837.5,3268344.5,0.4795891344547272,0.005939784459769726,0.00012702665117103606,0.00027714908355847,0.0006004896713420749,0.47646838426589966,0.00594670046120882,6.92872708896175e-05,0.00027714908355847,0.0005312023567967117,31983458304.0,0.7684642672538757,0.04482150822877884,0.0025636288337409496,0.007459929212927818,0.012286942452192307,0.7664024233818054,0.044449470937252045,0.002263384172692895,0.00567000824958086,0.012933623045682907,1.1485857963562012,1.1547877875273116e-05,4.6191511501092464e-05,0.00031179271172732115,5.7739387557376176e-05
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,1.0,01-28-00h41m,1580.8488080501556,2859,171940.8125,800308.9375,972249.75,3202903.25,0.8409493565559387,0.062375620007514954,0.012229202315211296,0.02321123518049717,0.038558363914489746,0.8424752950668335,0.06268127262592316,0.014792831614613533,0.021663818508386612,0.03198762238025665,19257825280.0,0.8418242335319519,0.06324673444032669,0.009677121415734291,0.02358076721429825,0.035775326192379,0.84306401014328,0.06325463950634003,0.009954270906746387,0.017529679462313652,0.035809967666864395,0.8483682870864868,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,1.0,01-28-12h04m,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,1.0,01-28-14h46m,0.00046753883361816406,0,12950810.0,44624744.0,57575552.0,113.31439971923828,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,1.0,01-28-17h08m,0.00047326087951660156,0,12950810.0,44633576.0,57584384.0,113.31439971923828,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,1.0,01-28-17h41m,897.3473155498505,1429,752743.875,3559499.0,4312243.0,3274781.0,0.4795438051223755,0.005946590565145016,5.7739387557376176e-05,0.00024250544083770365,0.000635133299510926,0.47595807909965515,0.0058828080072999,8.083514694590122e-05,0.00026560117839835584,0.0005658460431732237,31983458304.0,0.7664600014686584,0.0421014130115509,0.0035567462909966707,0.007332902401685715,0.012945171445608139,0.76596599817276,0.04197927191853523,0.003429719712585211,0.007425285410135984,0.012217654846608639,1.1419150829315186,1.1547877875273116e-05,1.1547877875273116e-05,0.00040417572017759085,0.0
